STA_SEQ,Field_Accession,Field_Activity_Date,SampleYr,Pass_Count,Reach_Length,Reach_Length_UOM,OTU,IsStocked,SumOfResult_Value,FishPer100M,Use
14470,2016008_FISH,9-Jun-16,2016,1,115,m,Rhinichthys atratulus,FALSE,19,16.52173913,1
14470,2016008_FISH,9-Jun-16,2016,1,115,m,Rhinichthys cataractae,FALSE,1,0.869565217,1
14470,2016008_FISH,9-Jun-16,2016,1,115,m,Salmo,TRUE,1,0.869565217,1
14470,2016008_FISH,9-Jun-16,2016,1,115,m,Salmo trutta,FALSE,67,58.26086957,1
14470,2016008_FISH,9-Jun-16,2016,1,115,m,Salvelinus fontinalis,FALSE,5,4.347826087,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Anguilla rostrata,FALSE,1,1,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Catostomus commersonii,FALSE,4,4,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Etheostoma olmstedi,FALSE,1,1,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Oncorhynchus mykiss,TRUE,1,1,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Rhinichthys atratulus,FALSE,29,29,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Rhinichthys cataractae,FALSE,9,9,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Salmo trutta,FALSE,78,78,1
14470,2018009_FISH,15-Jun-18,2018,1,100,m,Salvelinus fontinalis,FALSE,5,5,1
14470,25308,27-Jul-11,2011,1,148,m,Anguilla rostrata,FALSE,1,0.675675676,1
14470,25308,27-Jul-11,2011,1,148,m,Catostomus commersonii,FALSE,5,3.378378378,1
14470,25308,27-Jul-11,2011,1,148,m,Etheostoma olmstedi,FALSE,7,4.72972973,1
14470,25308,27-Jul-11,2011,1,148,m,Lepomis macrochirus,FALSE,1,0.675675676,1
14470,25308,27-Jul-11,2011,1,148,m,Oncorhynchus mykiss,TRUE,1,0.675675676,1
14470,25308,27-Jul-11,2011,1,148,m,Rhinichthys atratulus,FALSE,33,22.2972973,1
14470,25308,27-Jul-11,2011,1,148,m,Rhinichthys cataractae,FALSE,8,5.405405405,1
14470,25308,27-Jul-11,2011,1,148,m,Salmo trutta,FALSE,81,54.72972973,1
14470,25308,27-Jul-11,2011,1,148,m,Salvelinus fontinalis,FALSE,15,10.13513514,1
14470,5930,10-Sep-04,2004,1,150,m,Anguilla rostrata,FALSE,1,0.666666667,1
14470,5930,10-Sep-04,2004,1,150,m,Catostomus commersonii,FALSE,14,9.333333333,1
14470,5930,10-Sep-04,2004,1,150,m,Etheostoma olmstedi,FALSE,3,2,1
14470,5930,10-Sep-04,2004,1,150,m,Micropterus salmoides,FALSE,2,1.333333333,1
14470,5930,10-Sep-04,2004,1,150,m,Oncorhynchus mykiss,TRUE,1,0.666666667,1
14470,5930,10-Sep-04,2004,1,150,m,Rhinichthys atratulus,FALSE,13,8.666666667,1
14470,5930,10-Sep-04,2004,1,150,m,Rhinichthys cataractae,FALSE,3,2,1
14470,5930,10-Sep-04,2004,1,150,m,Salmo trutta,FALSE,70,46.66666667,1
14470,5930,10-Sep-04,2004,1,150,m,Salvelinus fontinalis,FALSE,14,9.333333333,1
14478,2013591_FISH,30-Aug-13,2013,1,100,m,Lepomis gibbosus,FALSE,3,3,1
14478,2013591_FISH,30-Aug-13,2013,1,100,m,Notemigonus crysoleucas,FALSE,2,2,1
14478,2013591_FISH,30-Aug-13,2013,1,100,m,Rhinichthys atratulus,FALSE,102,102,1
14478,2013591_FISH,30-Aug-13,2013,1,100,m,Salvelinus fontinalis,FALSE,45,45,1
14478,2014535_FISH,23-Jul-14,2014,1,100,m,Lepomis gibbosus,FALSE,14,14,1
14478,2014535_FISH,23-Jul-14,2014,1,100,m,Rhinichthys atratulus,FALSE,36,36,1
14478,2014535_FISH,23-Jul-14,2014,1,100,m,Salvelinus fontinalis,FALSE,32,32,1
14478,27469,22-Jun-11,2011,1,170,m,Rhinichthys atratulus,FALSE,1,0.588235294,1
14478,27469,22-Jun-11,2011,1,170,m,Salvelinus fontinalis,TRUE,19,11.17647059,1
14478,27469,22-Jun-11,2011,1,170,m,Salvelinus fontinalis,FALSE,19,11.17647059,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Catostomus commersonii,FALSE,27,16.1097852,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Cottus cognatus,FALSE,116,69.2124105,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Esox americanus,FALSE,1,0.596658711,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Etheostoma olmstedi,FALSE,4,2.386634845,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Luxilus cornutus,FALSE,14,8.353221957,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Rhinichthys atratulus,FALSE,172,102.6252983,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Rhinichthys cataractae,FALSE,18,10.7398568,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Salmo salar,FALSE,12,7.159904535,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Salmo trutta,FALSE,12,7.159904535,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Salvelinus fontinalis,FALSE,6,3.579952267,1
14484,2013080_lf-FISH,23-Aug-13,2013,1,167.6,m,Semotilus atromaculatus,FALSE,6,3.579952267,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Anguilla rostrata,FALSE,3,1.25,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Catostomus commersonii,FALSE,59,24.58333333,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Cottus cognatus,FALSE,145,60.41666667,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Esox americanus,FALSE,6,2.5,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Etheostoma olmstedi,FALSE,7,2.916666667,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Luxilus cornutus,FALSE,17,7.083333333,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Rhinichthys atratulus,FALSE,170,70.83333333,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Rhinichthys cataractae,FALSE,7,2.916666667,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Salmo trutta,TRUE,8,3.333333333,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Salvelinus fontinalis,TRUE,15,6.25,1
14484,2014906_FISH,29-Jul-14,2014,1,240,m,Semotilus atromaculatus,FALSE,42,17.5,1
14484,20594,16-Jun-10,2010,1,150,m,Cottus cognatus,FALSE,146,97.33333333,1
14484,20594,16-Jun-10,2010,1,150,m,Luxilus cornutus,FALSE,1,0.666666667,1
14484,20594,16-Jun-10,2010,1,150,m,Rhinichthys atratulus,FALSE,147,98,1
14484,20594,16-Jun-10,2010,1,150,m,Rhinichthys cataractae,FALSE,13,8.666666667,1
14484,20594,16-Jun-10,2010,1,150,m,Salmo salar,TRUE,37,24.66666667,1
14484,20594,16-Jun-10,2010,1,150,m,Salmo trutta,FALSE,8,5.333333333,1
14484,20594,16-Jun-10,2010,1,150,m,Salvelinus fontinalis,FALSE,18,12,1
14484,5257,30-Jun-04,2004,1,103,m,Anguilla rostrata,FALSE,3,2.912621359,1
14484,5257,30-Jun-04,2004,1,103,m,Cottus cognatus,FALSE,188,182.5242718,1
14484,5257,30-Jun-04,2004,1,103,m,Etheostoma olmstedi,FALSE,1,0.970873786,1
14484,5257,30-Jun-04,2004,1,103,m,Luxilus cornutus,FALSE,13,12.62135922,1
14484,5257,30-Jun-04,2004,1,103,m,Rhinichthys atratulus,FALSE,80,77.66990291,1
14484,5257,30-Jun-04,2004,1,103,m,Rhinichthys cataractae,FALSE,4,3.883495146,1
14484,5257,30-Jun-04,2004,1,103,m,Salmo salar,TRUE,26,25.24271845,1
14484,5257,30-Jun-04,2004,1,103,m,Salmo trutta,FALSE,10,9.708737864,1
14484,5257,30-Jun-04,2004,1,103,m,Salvelinus fontinalis,FALSE,9,8.737864078,1
14500,19205,16-Jul-91,1991,1,50,m,Rhinichthys atratulus,FALSE,37,74,1
14500,19205,16-Jul-91,1991,1,50,m,Salvelinus fontinalis,FALSE,58,116,1
14504,13146,14-Jul-08,2008,1,187,m,Anguilla rostrata,FALSE,1,0.534759358,1
14504,13146,14-Jul-08,2008,1,187,m,Catostomus commersonii,FALSE,13,6.951871658,1
14504,13146,14-Jul-08,2008,1,187,m,Etheostoma olmstedi,FALSE,59,31.55080214,1
14504,13146,14-Jul-08,2008,1,187,m,Luxilus cornutus,FALSE,6,3.20855615,1
14504,13146,14-Jul-08,2008,1,187,m,Oncorhynchus mykiss,TRUE,1,0.534759358,1
14504,13146,14-Jul-08,2008,1,187,m,Rhinichthys atratulus,FALSE,47,25.13368984,1
14504,13146,14-Jul-08,2008,1,187,m,Salmo trutta,FALSE,2,1.069518717,1
14504,13146,14-Jul-08,2008,1,187,m,Salvelinus fontinalis,FALSE,8,4.278074866,1
14504,13146,14-Jul-08,2008,1,187,m,Semotilus atromaculatus,FALSE,3,1.604278075,1
14504,13146,14-Jul-08,2008,1,187,m,Semotilus corporalis,FALSE,10,5.347593583,1
14504,13146,14-Jul-08,2008,1,187,m,Sibericus sabertoohii,FALSE,1,0.534759358,1
14504,26770,14-Jun-12,2012,1,165,m,Catostomus commersonii,FALSE,21,12.72727273,1
14504,26770,14-Jun-12,2012,1,165,m,Esox americanus,FALSE,3,1.818181818,1
14504,26770,14-Jun-12,2012,1,165,m,Etheostoma olmstedi,FALSE,16,9.696969697,1
14504,26770,14-Jun-12,2012,1,165,m,Lepomis gibbosus,FALSE,1,0.606060606,1
14504,26770,14-Jun-12,2012,1,165,m,Luxilus cornutus,FALSE,1,0.606060606,1
14504,26770,14-Jun-12,2012,1,165,m,Micropterus salmoides,FALSE,1,0.606060606,1
14504,26770,14-Jun-12,2012,1,165,m,Oncorhynchus mykiss,TRUE,2,1.212121212,1
14504,26770,14-Jun-12,2012,1,165,m,Rhinichthys atratulus,FALSE,14,8.484848485,1
14504,26770,14-Jun-12,2012,1,165,m,Salmo trutta,TRUE,1,0.606060606,1
14504,26770,14-Jun-12,2012,1,165,m,Salmo trutta,FALSE,8,4.848484848,1
14504,26770,14-Jun-12,2012,1,165,m,Salvelinus fontinalis,FALSE,22,13.33333333,1
14504,26770,14-Jun-12,2012,1,165,m,Semotilus atromaculatus,FALSE,1,0.606060606,1
14504,26770,14-Jun-12,2012,1,165,m,Semotilus corporalis,FALSE,9,5.454545455,1
14538,19602,16-Aug-93,1993,1,150,m,Micropterus salmoides,FALSE,1,0.666666667,1
14538,19602,16-Aug-93,1993,1,150,m,Salmo trutta,TRUE,1,0.666666667,1
14538,19602,16-Aug-93,1993,1,150,m,Salmo trutta,FALSE,3,2,1
14538,19602,16-Aug-93,1993,1,150,m,Salvelinus fontinalis,TRUE,2,1.333333333,1
14538,19602,16-Aug-93,1993,1,150,m,Salvelinus fontinalis,FALSE,20,13.33333333,1
14538,27559,24-Aug-11,2011,1,50,m,Anguilla rostrata,FALSE,4,8,1
14538,27559,24-Aug-11,2011,1,50,m,Cottus cognatus,FALSE,22,44,1
14538,27559,24-Aug-11,2011,1,50,m,Esox americanus,FALSE,8,16,1
14538,27559,24-Aug-11,2011,1,50,m,Etheostoma olmstedi,FALSE,31,62,1
14538,27559,24-Aug-11,2011,1,50,m,Rhinichthys atratulus,FALSE,16,32,1
14538,27559,24-Aug-11,2011,1,50,m,Rhinichthys cataractae,FALSE,6,12,1
14538,27559,24-Aug-11,2011,1,50,m,Salvelinus fontinalis,TRUE,19,38,1
14538,27559,24-Aug-11,2011,1,50,m,Salvelinus fontinalis,FALSE,19,38,1
14551,13313,1-Aug-08,2008,1,106,m,Anguilla rostrata,FALSE,4,3.773584906,1
14551,13313,1-Aug-08,2008,1,106,m,Catostomus commersonii,FALSE,42,39.62264151,1
14551,13313,1-Aug-08,2008,1,106,m,Etheostoma olmstedi,FALSE,17,16.03773585,1
14551,13313,1-Aug-08,2008,1,106,m,Lepomis macrochirus,FALSE,4,3.773584906,1
14551,13313,1-Aug-08,2008,1,106,m,Luxilus cornutus,FALSE,11,10.37735849,1
14551,13313,1-Aug-08,2008,1,106,m,Micropterus salmoides,FALSE,1,0.943396226,1
14551,13313,1-Aug-08,2008,1,106,m,Notemigonus crysoleucas,FALSE,1,0.943396226,1
14551,13313,1-Aug-08,2008,1,106,m,Rhinichthys atratulus,FALSE,396,373.5849057,1
14551,13313,1-Aug-08,2008,1,106,m,Salmo trutta,FALSE,13,12.26415094,1
14551,13313,1-Aug-08,2008,1,106,m,Salvelinus fontinalis,FALSE,6,5.660377358,1
14551,13313,1-Aug-08,2008,1,106,m,Semotilus corporalis,FALSE,9,8.490566038,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Catostomus commersonii,FALSE,10,10,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Esox americanus,FALSE,4,4,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Etheostoma olmstedi,FALSE,2,2,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Lepomis gibbosus,FALSE,1,1,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Luxilus cornutus,FALSE,1,1,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Notemigonus crysoleucas,FALSE,2,2,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Rhinichthys atratulus,FALSE,83,83,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Salmo trutta,FALSE,2,2,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Salvelinus fontinalis,FALSE,16,16,1
14551,2017035_FISH,17-Jul-17,2017,1,100,m,Semotilus corporalis,FALSE,2,2,1
14592,14970,22-Jul-09,2009,1,130,m,Ameiurus natalis,FALSE,1,0.769230769,1
14592,14970,22-Jul-09,2009,1,130,m,Catostomus commersonii,FALSE,7,5.384615385,1
14592,14970,22-Jul-09,2009,1,130,m,Etheostoma olmstedi,FALSE,6,4.615384615,1
14592,14970,22-Jul-09,2009,1,130,m,Lepomis cyanellus,FALSE,1,0.769230769,1
14592,14970,22-Jul-09,2009,1,130,m,Lepomis macrochirus,FALSE,15,11.53846154,1
14592,14970,22-Jul-09,2009,1,130,m,Micropterus salmoides,FALSE,3,2.307692308,1
14592,14970,22-Jul-09,2009,1,130,m,Oncorhynchus mykiss,TRUE,1,0.769230769,1
14592,14970,22-Jul-09,2009,1,130,m,Rhinichthys atratulus,FALSE,25,19.23076923,1
14592,14970,22-Jul-09,2009,1,130,m,Salmo,TRUE,22,16.92307692,1
14592,14970,22-Jul-09,2009,1,130,m,Salmo trutta,TRUE,3,2.307692308,1
14592,14970,22-Jul-09,2009,1,130,m,Salvelinus fontinalis,FALSE,4,3.076923077,1
14592,14970,22-Jul-09,2009,1,130,m,Semotilus corporalis,FALSE,15,11.53846154,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Ameiurus natalis,FALSE,1,0.546448087,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Catostomus commersonii,FALSE,25,13.66120219,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Etheostoma olmstedi,FALSE,10,5.464480874,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Lepomis macrochirus,FALSE,5,2.732240437,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Luxilus cornutus,FALSE,2,1.092896175,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Micropterus salmoides,FALSE,1,0.546448087,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Oncorhynchus mykiss,TRUE,2,1.092896175,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Perca flavescens,FALSE,6,3.278688525,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Rhinichthys atratulus,FALSE,63,34.42622951,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Salmo trutta,TRUE,607,331.6939891,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Salvelinus fontinalis,TRUE,4,2.18579235,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Salvelinus fontinalis,FALSE,4,2.18579235,1
14592,2014011_FISH,12-Jun-14,2014,1,183,m,Semotilus corporalis,FALSE,18,9.836065574,1
14592,26354,7-Jun-10,2010,1,150,m,Ameiurus natalis,FALSE,2,1.333333333,1
14592,26354,7-Jun-10,2010,1,150,m,Catostomus commersonii,FALSE,45,30,1
14592,26354,7-Jun-10,2010,1,150,m,Etheostoma olmstedi,FALSE,13,8.666666667,1
14592,26354,7-Jun-10,2010,1,150,m,Lepomis gibbosus,FALSE,4,2.666666667,1
14592,26354,7-Jun-10,2010,1,150,m,Lepomis macrochirus,FALSE,29,19.33333333,1
14592,26354,7-Jun-10,2010,1,150,m,Luxilus cornutus,FALSE,11,7.333333333,1
14592,26354,7-Jun-10,2010,1,150,m,Micropterus salmoides,FALSE,5,3.333333333,1
14592,26354,7-Jun-10,2010,1,150,m,Notropis hudsonius,FALSE,1,0.666666667,1
14592,26354,7-Jun-10,2010,1,150,m,Oncorhynchus mykiss,TRUE,6,4,1
14592,26354,7-Jun-10,2010,1,150,m,Pomoxis nigromaculatus,FALSE,1,0.666666667,1
14592,26354,7-Jun-10,2010,1,150,m,Rhinichthys atratulus,FALSE,36,24,1
14592,26354,7-Jun-10,2010,1,150,m,Salmo,TRUE,14,9.333333333,1
14592,26354,7-Jun-10,2010,1,150,m,Salmo trutta,TRUE,17,11.33333333,1
14592,26354,7-Jun-10,2010,1,150,m,Salmo trutta,FALSE,11,7.333333333,1
14592,26354,7-Jun-10,2010,1,150,m,Salvelinus fontinalis,TRUE,4,2.666666667,1
14592,26354,7-Jun-10,2010,1,150,m,Salvelinus fontinalis,FALSE,22,14.66666667,1
14592,26354,7-Jun-10,2010,1,150,m,Semotilus corporalis,FALSE,47,31.33333333,1
14593,14437,3-Jun-09,2009,1,150,m,Anguilla rostrata,FALSE,4,2.666666667,1
14593,14437,3-Jun-09,2009,1,150,m,Etheostoma olmstedi,FALSE,1,0.666666667,1
14593,14437,3-Jun-09,2009,1,150,m,Lepomis macrochirus,FALSE,1,0.666666667,1
14593,14437,3-Jun-09,2009,1,150,m,Luxilus cornutus,FALSE,47,31.33333333,1
14593,14437,3-Jun-09,2009,1,150,m,Notemigonus crysoleucas,FALSE,16,10.66666667,1
14593,14437,3-Jun-09,2009,1,150,m,Rhinichthys atratulus,FALSE,23,15.33333333,1
14593,14437,3-Jun-09,2009,1,150,m,Rhinichthys cataractae,FALSE,76,50.66666667,1
14593,14437,3-Jun-09,2009,1,150,m,Salmo trutta,TRUE,1,0.666666667,1
14593,14437,3-Jun-09,2009,1,150,m,Salvelinus fontinalis,TRUE,1,0.666666667,1
14593,14437,3-Jun-09,2009,1,150,m,Semotilus corporalis,FALSE,37,24.66666667,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Ameiurus natalis,FALSE,3,2.4,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Anguilla rostrata,FALSE,1,0.8,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Etheostoma olmstedi,FALSE,5,4,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Lepomis gibbosus,FALSE,4,3.2,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Lepomis macrochirus,FALSE,1,0.8,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Luxilus cornutus,FALSE,5,4,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Micropterus dolomieu,FALSE,2,1.6,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Micropterus salmoides,FALSE,1,0.8,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Notemigonus crysoleucas,FALSE,1,0.8,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Rhinichthys atratulus,FALSE,5,4,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Rhinichthys cataractae,FALSE,12,9.6,1
14593,2014043_FISH,8-Jul-14,2014,1,125,m,Semotilus corporalis,FALSE,15,12,1
14593,26362,17-Jun-10,2010,1,103,m,Anguilla rostrata,FALSE,1001,971.8446602,1
14593,26362,17-Jun-10,2010,1,103,m,Catostomus commersonii,FALSE,20,19.41747573,1
14593,26362,17-Jun-10,2010,1,103,m,Etheostoma olmstedi,FALSE,1,0.970873786,1
14593,26362,17-Jun-10,2010,1,103,m,Lepomis cyanellus,FALSE,4,3.883495146,1
14593,26362,17-Jun-10,2010,1,103,m,Lepomis gibbosus,FALSE,1,0.970873786,1
14593,26362,17-Jun-10,2010,1,103,m,Lepomis macrochirus,FALSE,1,0.970873786,1
14593,26362,17-Jun-10,2010,1,103,m,Luxilus cornutus,FALSE,67,65.04854369,1
14593,26362,17-Jun-10,2010,1,103,m,Notemigonus crysoleucas,FALSE,25,24.27184466,1
14593,26362,17-Jun-10,2010,1,103,m,Rhinichthys atratulus,FALSE,34,33.00970874,1
14593,26362,17-Jun-10,2010,1,103,m,Rhinichthys cataractae,FALSE,24,23.30097087,1
14593,26362,17-Jun-10,2010,1,103,m,Salvelinus fontinalis,FALSE,29,28.15533981,1
14593,26362,17-Jun-10,2010,1,103,m,Semotilus corporalis,FALSE,23,22.33009709,1
14597,19527,12-Jul-93,1993,1,150,m,Ameiurus nebulosus,FALSE,1,0.666666667,1
14597,19527,12-Jul-93,1993,1,150,m,Esox niger,FALSE,14,9.333333333,1
14597,19527,12-Jul-93,1993,1,150,m,Etheostoma olmstedi,FALSE,12,8,1
14597,19527,12-Jul-93,1993,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
14597,19527,12-Jul-93,1993,1,150,m,Micropterus salmoides,FALSE,7,4.666666667,1
14597,19527,12-Jul-93,1993,1,150,m,Oncorhynchus mykiss,TRUE,1,0.666666667,1
14597,19527,12-Jul-93,1993,1,150,m,Rhinichthys cataractae,FALSE,117,78,1
14597,19527,12-Jul-93,1993,1,150,m,Salmo trutta,TRUE,5,3.333333333,1
14597,19527,12-Jul-93,1993,1,150,m,Salmo trutta,FALSE,6,4,1
14597,19527,12-Jul-93,1993,1,150,m,Salvelinus fontinalis,FALSE,11,7.333333333,1
14597,21300,16-Jul-10,2010,1,87,m,Ameiurus nebulosus,FALSE,1,1.149425287,1
14597,21300,16-Jul-10,2010,1,87,m,Enneacanthus obesus,FALSE,1,1.149425287,1
14597,21300,16-Jul-10,2010,1,87,m,Esox niger,FALSE,5,5.747126437,1
14597,21300,16-Jul-10,2010,1,87,m,Etheostoma olmstedi,FALSE,6,6.896551724,1
14597,21300,16-Jul-10,2010,1,87,m,Micropterus salmoides,FALSE,5,5.747126437,1
14597,21300,16-Jul-10,2010,1,87,m,Oncorhynchus mykiss,TRUE,1,1.149425287,1
14597,21300,16-Jul-10,2010,1,87,m,Rhinichthys cataractae,FALSE,8,9.195402299,1
14597,21300,16-Jul-10,2010,1,87,m,Salmo trutta,TRUE,2,2.298850575,1
14597,21300,16-Jul-10,2010,1,87,m,Salvelinus fontinalis,FALSE,13,14.94252874,1
14597,5759,19-Aug-04,2004,1,115,m,Ameiurus nebulosus,FALSE,9,7.826086957,1
14597,5759,19-Aug-04,2004,1,115,m,Esox niger,FALSE,9,7.826086957,1
14597,5759,19-Aug-04,2004,1,115,m,Etheostoma fusiforme,FALSE,9,7.826086957,1
14597,5759,19-Aug-04,2004,1,115,m,Lepomis macrochirus,FALSE,1,0.869565217,1
14597,5759,19-Aug-04,2004,1,115,m,Micropterus salmoides,FALSE,17,14.7826087,1
14597,5759,19-Aug-04,2004,1,115,m,Rhinichthys cataractae,FALSE,39,33.91304348,1
14597,5759,19-Aug-04,2004,1,115,m,Salmo trutta,TRUE,1,0.869565217,1
14597,5759,19-Aug-04,2004,1,115,m,Salvelinus fontinalis,FALSE,13,11.30434783,1
14602,15058,28-Jul-09,2009,1,150,m,Anguilla rostrata,FALSE,4,2.666666667,1
14602,15058,28-Jul-09,2009,1,150,m,Catostomus commersonii,FALSE,6,4,1
14602,15058,28-Jul-09,2009,1,150,m,Cottus cognatus,FALSE,3,2,1
14602,15058,28-Jul-09,2009,1,150,m,Etheostoma olmstedi,FALSE,1,0.666666667,1
14602,15058,28-Jul-09,2009,1,150,m,Lepomis cyanellus,FALSE,2,1.333333333,1
14602,15058,28-Jul-09,2009,1,150,m,Luxilus cornutus,FALSE,15,10,1
14602,15058,28-Jul-09,2009,1,150,m,Rhinichthys atratulus,FALSE,34,22.66666667,1
14602,15058,28-Jul-09,2009,1,150,m,Rhinichthys cataractae,FALSE,22,14.66666667,1
14602,15058,28-Jul-09,2009,1,150,m,Salmo trutta,FALSE,2,1.333333333,1
14602,15058,28-Jul-09,2009,1,150,m,Salvelinus fontinalis,FALSE,1,0.666666667,1
14602,15058,28-Jul-09,2009,1,150,m,Semotilus corporalis,FALSE,6,4,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Ambloplites rupestris,FALSE,1,0.689655172,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Anguilla rostrata,FALSE,16,11.03448276,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Catostomus commersonii,FALSE,2,1.379310345,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Cottus cognatus,FALSE,11,7.586206897,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Etheostoma olmstedi,FALSE,1,0.689655172,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Lepomis cyanellus,FALSE,1,0.689655172,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Luxilus cornutus,FALSE,2,1.379310345,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Oncorhynchus mykiss,TRUE,2,1.379310345,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Rhinichthys atratulus,FALSE,9,6.206896552,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Rhinichthys cataractae,FALSE,32,22.06896552,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Salmo trutta,FALSE,12,8.275862069,1
14602,2014063_FISH,18-Jul-14,2014,1,145,m,Semotilus corporalis,FALSE,2,1.379310345,1
14602,5309,1-Jul-04,2004,1,220,m,Anguilla rostrata,FALSE,12,5.454545455,1
14602,5309,1-Jul-04,2004,1,220,m,Catostomus commersonii,FALSE,3,1.363636364,1
14602,5309,1-Jul-04,2004,1,220,m,Cottus cognatus,FALSE,38,17.27272727,1
14602,5309,1-Jul-04,2004,1,220,m,Etheostoma olmstedi,FALSE,3,1.363636364,1
14602,5309,1-Jul-04,2004,1,220,m,Oncorhynchus mykiss,TRUE,1,0.454545455,1
14602,5309,1-Jul-04,2004,1,220,m,Rhinichthys atratulus,FALSE,40,18.18181818,1
14602,5309,1-Jul-04,2004,1,220,m,Rhinichthys cataractae,FALSE,57,25.90909091,1
14602,5309,1-Jul-04,2004,1,220,m,Salmo trutta,FALSE,17,7.727272727,1
14602,5309,1-Jul-04,2004,1,220,m,Salvelinus fontinalis,FALSE,3,1.363636364,1
14605,19072,9-Jul-90,1990,1,150,m,Anguilla rostrata,FALSE,4,2.666666667,1
14605,19072,9-Jul-90,1990,1,150,m,Catostomus commersonii,FALSE,18,12,1
14605,19072,9-Jul-90,1990,1,150,m,Etheostoma olmstedi,FALSE,14,9.333333333,1
14605,19072,9-Jul-90,1990,1,150,m,Lepomis macrochirus,FALSE,1,0.666666667,1
14605,19072,9-Jul-90,1990,1,150,m,Luxilus cornutus,FALSE,15,10,1
14605,19072,9-Jul-90,1990,1,150,m,Notemigonus crysoleucas,FALSE,1,0.666666667,1
