staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Allocapnia,L,2,07-Nov-96,Allocapnia,,,4,1.333333333,Cold,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Apatania,L,21,07-Nov-96,Apatania,,,3,1.666666667,Cold,0.105
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,9,07-Nov-96,Ceratopsyche morosa,,,5,5,Cool,0.045
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,4,07-Nov-96,Ceratopsyche sparna,,,5,4.666666667,Cool,0.02
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Cheumatopsyche,L,1,07-Nov-96,Cheumatopsyche,,,5,5.666666667,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Cricotopus bicinctus,L,1,07-Nov-96,Cricotopus bicinctus,,,5.5,7,Warm,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Dolophilodes,L,2,07-Nov-96,Dolophilodes,,,3,3.666666667,Cool,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Epeorus,L,5,07-Nov-96,Epeorus,,,2,2.666666667,Cool,0.025
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Ephemerella invaria,L,6,07-Nov-96,Ephemerella invaria,,,3,4.333333333,Cold,0.03
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,11,07-Nov-96,Ephemerella invaria,,,3,4.333333333,Cold,0.055
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Glossosoma,L,10,07-Nov-96,Glossosoma,,,4,4.333333333,Cool,0.05
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,7,07-Nov-96,Helicopsyche borealis,,,2,5.333333333,Cool,0.035
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Hydatophylax argus/victor,L,2,07-Nov-96,Hydatophylax argus/victor,,,3,,Cold,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Isonychia,L,12,07-Nov-96,Isonychia,,,3,4.666666667,Warm,0.06
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Lepidostoma,L,2,07-Nov-96,Lepidostoma,,,2,3.333333333,Cold,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Leptophlebiidae,L,6,07-Nov-96,Leptophlebiidae,,,2,3,Cold,0.03
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Lumbriculidae,A,2,07-Nov-96,Lumbriculidae,,,4,5.333333333,Cool,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,1,07-Nov-96,Maccaffertium modestum group,,,4,5.333333333,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Maccaffertium pudicum,L,1,07-Nov-96,Maccaffertium pudicum,,,4,5.333333333,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,1,07-Nov-96,Maccaffertium vicarium,,,4,5.333333333,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Macronychus glabratus,L,1,07-Nov-96,Macronychus glabratus,,,4,6.666666667,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Nanocladius spiniplenus,L,1,07-Nov-96,Nanocladius spiniplenus,,,3,3.666666667,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Nigronia serricornis,L,4,07-Nov-96,Nigronia serricornis,,,3,4.333333333,Cool,0.02
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Ophiogomphus mainensis,L,4,07-Nov-96,Ophiogomphus mainensis,,,2,4,Cool,0.02
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Optioservus,L,1,07-Nov-96,Optioservus,,,4,4.666666667,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Paragnetina immarginata,L,3,07-Nov-96,Paragnetina immarginata,,,3,4.333333333,Cool,0.015
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Paragnetina media,L,5,07-Nov-96,Paragnetina media,,,3,4.666666667,Cool,0.025
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Psephenus herricki,L,5,07-Nov-96,Psephenus herricki,,,3,4.666666667,Warm,0.025
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,2,07-Nov-96,Rhyacophila carolina,,,3,1.333333333,Cold,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,1,07-Nov-96,Rhyacophila fuscula,,,3,4,Cold,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Rhyacophila sibirica,L,1,07-Nov-96,Rhyacophila sibirica,,,3,,,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Rhyacophila Type C,L,1,07-Nov-96,Rhyacophila Type C,,,3,,,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Serratella deficiens,L,5,07-Nov-96,Teloganopsis deficiens,,,3,4,Warm,0.025
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Simulium,L,1,07-Nov-96,Simulium,,,5,6,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Tabanus,L,1,07-Nov-96,Tabanus,,,4,,Cool,0.005
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,40,07-Nov-96,Taeniopteryx burksi group,,,3,1.666666667,Cold,0.2
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Tallaperla maria,L,2,07-Nov-96,Tallaperla maria,,,2,2.666666667,Cool,0.01
14186,Eightmile Brook,1996,2,200,2567,154,1,Riffle,KN2M2,First,,Tipula,L,1,07-Nov-96,Tipula,,,4,4,Cool,0.005
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Acentrella turbida,L,3,19-Sep-06,Acentrella turbida,,,4,5,Cool,0.013636364
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,13,19-Sep-06,Acroneuria abnormis,,,3,4,Cool,0.059090909
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Apatania,L,1,19-Sep-06,Apatania,,,3,1.666666667,Cold,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Baetis intercalaris,L,5,19-Sep-06,Baetis intercalaris,,,4,7.333333333,Warm,0.022727273
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Boyeria vinosa,L,1,19-Sep-06,Boyeria vinosa,,,4,6,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Ceratopsyche bronta,L,6,19-Sep-06,Ceratopsyche bronta,,,5,6,Warm,0.027272727
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Ceratopsyche morosa,L,4,19-Sep-06,Ceratopsyche morosa,,,5,5,Cool,0.018181818
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,4,19-Sep-06,Ceratopsyche sparna,,,5,4.666666667,Cool,0.018181818
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Cheumatopsyche,L,5,19-Sep-06,Cheumatopsyche,,,5,5.666666667,Cool,0.022727273
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Chimarra,L,3,19-Sep-06,Chimarra,,,4,,,0.013636364
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Chimarra aterrima,L,7,19-Sep-06,Chimarra aterrima,,,4,5.333333333,Cool,0.031818182
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Diamesa,L,1,19-Sep-06,Sympotthastia,,,,,,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Dicranota,L,1,19-Sep-06,Dicranota,,,3,3,Cold,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Dolophilodes,L,19,19-Sep-06,Dolophilodes,,,3,3.666666667,Cool,0.086363636
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Ephemerella,L,2,19-Sep-06,Eurylophella,,,4,3,Cool,0.009090909
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Eukiefferiella pseudomontana group,L,1,19-Sep-06,Eukiefferiella pseudomontana group,,,3,,,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Ferrissia,A,12,19-Sep-06,Ferrissia,,,4,4.333333333,Cool,0.054545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Glossosoma,L,29,19-Sep-06,Glossosoma,,,4,4.333333333,Cool,0.131818182
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Glossosomatidae,P,9,19-Sep-06,Glossosomatidae,,,4,,,0.040909091
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Gyraulus,A,1,19-Sep-06,Gyraulus,,,4,,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,2,19-Sep-06,Helicopsyche borealis,,,2,5.333333333,Cool,0.009090909
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Hemerodromia,L,1,19-Sep-06,Hemerodromia,,,5,6,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Hydropsyche,L,18,19-Sep-06,Ceratopsyche,,,5,,,0.081818182
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,1,19-Sep-06,Hydropsyche betteni,,,5,5.333333333,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Isonychia,L,7,19-Sep-06,Isonychia,,,3,4.666666667,Warm,0.031818182
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Limnophyes,L,1,19-Sep-06,Limnophyes,,,5,,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Neureclipsis,L,4,19-Sep-06,Neureclipsis,,,4,6,Warm,0.018181818
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Nigronia serricornis,L,4,19-Sep-06,Nigronia serricornis,,,3,4.333333333,Cool,0.018181818
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Oecetis,L,3,19-Sep-06,Oecetis,,,4,6.666666667,Warm,0.013636364
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Optioservus,L,3,19-Sep-06,Optioservus,,,4,4.666666667,Cool,0.013636364
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Optioservus ovalis,A,1,19-Sep-06,Optioservus ovalis,,,4,4.666666667,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Paragnetina,L,1,19-Sep-06,Paragnetina,,,3,,,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Paragnetina immarginata,L,8,19-Sep-06,Paragnetina immarginata,,,3,4.333333333,Cool,0.036363636
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Paragnetina media,L,2,19-Sep-06,Paragnetina media,,,3,4.666666667,Cool,0.009090909
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Parametriocnemus,L,1,19-Sep-06,Parametriocnemus,,,4,5,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Parametriocnemus,P,2,19-Sep-06,Parametriocnemus,,,4,5,Cool,0.009090909
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Physa,A,1,19-Sep-06,Physa,,,4,6,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Plauditus,L,4,19-Sep-06,Plauditus,,,3,7,Warm,0.018181818
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Promoresia tardella,L,1,19-Sep-06,Promoresia tardella,,,3,5,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Prostoma,A,1,19-Sep-06,Prostoma,,,4,5,Warm,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Psephenus herricki,L,14,19-Sep-06,Psephenus herricki,,,3,4.666666667,Warm,0.063636364
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Rheotanytarsus exiguus group,L,1,19-Sep-06,Rheotanytarsus exiguus group,,,4,6,Warm,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Simulium,L,1,19-Sep-06,Simulium,,,5,6,Cool,0.004545455
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Sublettea,L,2,19-Sep-06,Sublettea,,,4,,Cool,0.009090909
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,8,19-Sep-06,Tvetenia bavarica group,,,4,6,Cool,0.036363636
14186,Eightmile Brook,2006,4,220,9751,06-B-008-First,1,Riffle,KN2M2,First,,Tvetenia bavarica group,P,1,19-Sep-06,Tvetenia bavarica group,,,4,6,Cool,0.004545455
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Acentrella turbida,L,1,28-Oct-16,Acentrella turbida,Acentrella turbida,16-B-115_10_28_2016_1_First,4,5,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Capniidae,L,1,28-Oct-16,Capniidae,Capniidae,16-B-115_10_28_2016_1_First,4,1.333333333,Cold,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,2,28-Oct-16,Ceratopsyche bronta,Ceratopsyche bronta,16-B-115_10_28_2016_1_First,5,6,Warm,0.010471204
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Ceratopsyche morosa,L,1,28-Oct-16,Ceratopsyche morosa,Ceratopsyche morosa,16-B-115_10_28_2016_1_First,5,5,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,13,28-Oct-16,Cheumatopsyche,Cheumatopsyche,16-B-115_10_28_2016_1_First,5,5.666666667,Cool,0.068062827
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Chimarra,L,13,28-Oct-16,Chimarra,Chimarra,16-B-115_10_28_2016_1_First,4,,,0.068062827
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Chironomidae,P,3,28-Oct-16,Chironomidae,Chironomidae,16-B-115_10_28_2016_1_First,,,,0.015706806
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Corydalus cornutus,L,1,28-Oct-16,Corydalus cornutus,Corydalus cornutus,16-B-115_10_28_2016_1_First,4,5,Warm,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Diptera,L,1,28-Oct-16,Diptera,Diptera,16-B-115_10_28_2016_1_First,,,,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Dolophilodes distincta,L,2,28-Oct-16,Dolophilodes distinctus,Dolophilodes distinctus,16-B-115_10_28_2016_1_First,3,3.666666667,Cool,0.010471204
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Elmidae,L,3,28-Oct-16,Elmidae,Elmidae,16-B-115_10_28_2016_1_First,4,,,0.015706806
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Epeorus vitreus group,L,6,28-Oct-16,Epeorus vitreus group,Epeorus vitreus group,16-B-115_10_28_2016_1_First,2,2.666666667,Cool,0.031413613
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Ephemerella,L,2,28-Oct-16,Eurylophella,Eurylophella,16-B-115_10_28_2016_1_First,4,3,Cool,0.010471204
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Ephemerellidae,L,6,28-Oct-16,Ephemerellidae,Ephemerellidae,16-B-115_10_28_2016_1_First,3,,,0.031413613
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Helicopsyche borealis,L,29,28-Oct-16,Helicopsyche borealis,Helicopsyche borealis,16-B-115_10_28_2016_1_First,2,5.333333333,Cool,0.151832461
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Heptageniidae,L,5,28-Oct-16,Heptageniidae,Heptageniidae,16-B-115_10_28_2016_1_First,,,,0.02617801
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Isonychia,L,8,28-Oct-16,Isonychia,Isonychia,16-B-115_10_28_2016_1_First,3,4.666666667,Warm,0.041884817
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Lepidostoma,L,3,28-Oct-16,Lepidostoma,Lepidostoma,16-B-115_10_28_2016_1_First,2,3.333333333,Cold,0.015706806
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Leucrocuta,L,4,28-Oct-16,Leucrocuta,Leucrocuta,16-B-115_10_28_2016_1_First,2,3.333333333,Warm,0.020942408
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Lumbriculidae,L,5,28-Oct-16,Lumbriculidae,Lumbriculidae,16-B-115_10_28_2016_1_First,4,5.333333333,Cool,0.02617801
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Maccaffertium,L,4,28-Oct-16,Maccaffertium,Maccaffertium,16-B-115_10_28_2016_1_First,4,5.333333333,Cool,0.020942408
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Macronychus glabratus,L,1,28-Oct-16,Macronychus glabratus,Macronychus glabratus,16-B-115_10_28_2016_1_First,4,6.666666667,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Micrasema Rusticum group,L,1,28-Oct-16,Micrasema Rusticum group,Micrasema rusticum group,16-B-115_10_28_2016_1_First,3,4.666666667,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Micropsectra,L,1,28-Oct-16,Micropsectra,Micropsectra,16-B-115_10_28_2016_1_First,3,6.666666667,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Neophylax,L,3,28-Oct-16,Neophylax,Neophylax,16-B-115_10_28_2016_1_First,3,1.333333333,Cold,0.015706806
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Nigronia serricornis,L,7,28-Oct-16,Nigronia serricornis,Nigronia serricornis,16-B-115_10_28_2016_1_First,3,4.333333333,Cool,0.036649215
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Optioservus,L,8,28-Oct-16,Optioservus,Optioservus,16-B-115_10_28_2016_1_First,4,4.666666667,Cool,0.041884817
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Oulimnius,L,3,28-Oct-16,Oulimnius,Oulimnius,16-B-115_10_28_2016_1_First,3,5,Cold,0.015706806
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Oulimnius nitidulus,A,9,28-Oct-16,Oulimnius nitidulus,Oulimnius nitidulus,16-B-115_10_28_2016_1_First,3,5,Cold,0.047120419
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Paragnetina media,L,4,28-Oct-16,Paragnetina media,Paragnetina media,16-B-115_10_28_2016_1_First,3,4.666666667,Cool,0.020942408
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Parametriocnemus,L,1,28-Oct-16,Parametriocnemus,Parametriocnemus,16-B-115_10_28_2016_1_First,4,5,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,5,28-Oct-16,Psephenus herricki,Psephenus herricki,16-B-115_10_28_2016_1_First,3,4.666666667,Warm,0.02617801
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Rhyacophila,L,1,28-Oct-16,Rhyacophila,Rhyacophila,16-B-115_10_28_2016_1_First,3,,,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Stenelmis,L,1,28-Oct-16,Stenelmis,Stenelmis,16-B-115_10_28_2016_1_First,4,5.666666667,Warm,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Taeniopteryx,L,9,28-Oct-16,Taeniopteryx,Taeniopteryx,16-B-115_10_28_2016_1_First,3,1.666666667,Cold,0.047120419
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Tanytarsus,L,1,28-Oct-16,Sublettea,Sublettea,16-B-115_10_28_2016_1_First,4,,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Teloganopsis deficiens,L,21,28-Oct-16,Teloganopsis deficiens,Teloganopsis deficiens,16-B-115_10_28_2016_1_First,3,4,Warm,0.109947644
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Thienemannimyia group,L,1,28-Oct-16,Thienemannimyia group,Thienemannimyia group,16-B-115_10_28_2016_1_First,4,4.333333333,Cool,0.005235602
14186,Eightmile Brook,2016,6,191,16-B-115,16-B-115,1,Riffle,KN2M2,First,WAA,Wormaldia,L,1,28-Oct-16,Wormaldia,Wormaldia,16-B-115_10_28_2016_1_First,,,Cold,0.005235602
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,11,29-Oct-98,Acroneuria abnormis,,,3,4,Cool,0.052631579
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Atherix variegata,L,2,29-Oct-98,Atherix variegata,,,3,4,Cool,0.009569378
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Bezzia group,L,1,29-Oct-98,Bezzia group,,,3,2,Cool,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Brachycentrus numerosus,L,3,29-Oct-98,Brachycentrus numerosus,,,3,,Cold,0.014354067
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,1,29-Oct-98,Ceratopsyche morosa,,,5,5,Cool,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,28,29-Oct-98,Ceratopsyche sparna,,,5,4.666666667,Cool,0.133971292
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Cheumatopsyche,L,4,29-Oct-98,Cheumatopsyche,,,5,5.666666667,Cool,0.019138756
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Chimarra aterrima,L,20,29-Oct-98,Chimarra aterrima,,,4,5.333333333,Cool,0.09569378
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,29-Oct-98,Corydalus cornutus,,,4,5,Warm,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Diplectrona modesta,L,1,29-Oct-98,Diplectrona modesta,,,3,3,Cold,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Dolophilodes,L,7,29-Oct-98,Dolophilodes,,,3,3.666666667,Cool,0.033492823
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Enallagma,L,1,29-Oct-98,Enallagma,,,4,,Warm,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Epeorus,L,1,29-Oct-98,Epeorus,,,2,2.666666667,Cool,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Glossosoma,L,1,29-Oct-98,Glossosoma,,,4,4.333333333,Cool,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,1,29-Oct-98,Helicopsyche borealis,,,2,5.333333333,Cool,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,6,29-Oct-98,Hydropsyche betteni,,,5,5.333333333,Cool,0.028708134
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Hydropsychidae,P,1,29-Oct-98,Hydropsychidae,,,,,,0.004784689
14187,Eightmile River,1998,2,209,1146,203,1,Riffle,KN2M2,First,,Isonychia,L,14,29-Oct-98,Isonychia,,,3,4.666666667,Warm,0.066985646
