staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
18515,"Menunketesuck River, Unnamed Tributary to",2013,5,336,14571,13-B-130,1,Riffle,KN2M2,First,WAA,Paraleptophlebia,L,1,16-Oct-13,Paraleptophlebia,Paraleptophlebia,14571_10_16_2013_1_First,2,3,Cold,0.00297619
18515,"Menunketesuck River, Unnamed Tributary to",2013,5,336,14571,13-B-130,1,Riffle,KN2M2,First,WAA,Rheotanytarsus,L,1,16-Oct-13,Rheotanytarsus,Rheotanytarsus,14571_10_16_2013_1_First,4,,,0.00297619
18515,"Menunketesuck River, Unnamed Tributary to",2013,5,336,14571,13-B-130,1,Riffle,KN2M2,First,WAA,Baetis intercalaris,L,1,16-Oct-13,Baetis intercalaris,Baetis intercalaris,14571_10_16_2013_1_First,4,7.333333333,Warm,0.00297619
18515,"Menunketesuck River, Unnamed Tributary to",2013,5,336,14571,13-B-130,1,Riffle,KN2M2,First,WAA,Eurylophella,L,1,16-Oct-13,Eurylophella,Eurylophella,14571_10_16_2013_1_First,4,3,Cool,0.00297619
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Pisidiidae,A,1,05-Oct-07,Pisidiidae,,,4,,,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Serratella deficiens,L,1,05-Oct-07,Teloganopsis deficiens,,,3,4,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Stenelmis,A,1,05-Oct-07,Stenelmis,,,4,5.666666667,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Ancylidae,A,1,05-Oct-07,Ancylidae,,,4,,,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Tanytarsus,L,1,05-Oct-07,Sublettea,,,4,,Cool,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,05-Oct-07,Psephenus herricki,,,3,4.666666667,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,1,05-Oct-07,Optioservus trivittatus,,,4,4.666666667,Cool,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Isonychia,L,1,05-Oct-07,Isonychia,,,3,4.666666667,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Rheotanytarsus pellucidus group,L,1,05-Oct-07,Rheotanytarsus pellucidus group,,,4,,,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Eukiefferiella devonica group,L,1,05-Oct-07,Eukiefferiella devonica group,,,3,7,Cool,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Cricotopus,P,1,05-Oct-07,Cricotopus,,,5.5,7,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Cricotopus,L,1,05-Oct-07,Cricotopus,,,5.5,7,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Ceratopsyche walkeri,L,1,05-Oct-07,Ceratopsyche walkeri,,,5,10,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Antocha,L,1,05-Oct-07,Antocha,,,5,5.666666667,Cool,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Ischnura,L,1,05-Oct-07,Ischnura,,,,,Warm,0.003012048
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,1,05-Oct-07,Tvetenia bavarica group,,,4,6,Cool,0.003012048
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Lepidostoma sp.,L,1,22-Oct-18,Lepidostoma,Lepidostoma,7955.4-54_10_22_2018_1_First,2,3.333333333,Cold,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,A,1,22-Oct-18,Oulimnius,Oulimnius,7955.4-54_10_22_2018_1_First,3,5,Cold,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Petrophila sp.,L,1,22-Oct-18,Petrophila,Petrophila,7955.4-54_10_22_2018_1_First,,,Warm,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Promoresia tardella,A,1,22-Oct-18,Promoresia tardella,Promoresia tardella,7955.4-54_10_22_2018_1_First,3,5,Cool,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Taeniopteryx sp.,L,1,22-Oct-18,Taeniopteryx,Taeniopteryx,7955.4-54_10_22_2018_1_First,3,1.666666667,Cold,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,tubificoid Naididae w/o cap setae,NA,1,22-Oct-18,Tubificoid naididae w/o cap setae,Naididae,7955.4-54_10_22_2018_1_First,4,,,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus sp.,L,1,22-Oct-18,Cricotopus,Cricotopus,7955.4-54_10_22_2018_1_First,5.5,7,Warm,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Eukiefferiella claripennis gr.,L,1,22-Oct-18,Eukiefferiella claripennis group,Eukiefferiella claripennis group,7955.4-54_10_22_2018_1_First,3,,,0.003030303
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Ectopria sp.,L,1,22-Oct-18,Ectopria,Ectopria,7955.4-54_10_22_2018_1_First,3,4,Cool,0.003030303
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Dicrotendipes sp.,L,1,08-Oct-19,Dicrotendipes,Dicrotendipes,7955.6-28_10_8_2019_1_First,5.5,7.666666667,Warm,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Glossosoma sp.,L,1,08-Oct-19,Glossosoma,Glossosoma,7955.6-28_10_8_2019_1_First,4,4.333333333,Cool,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Baetis sp.,L,1,08-Oct-19,Baetis,Baetis,7955.6-28_10_8_2019_1_First,4,,,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,1,08-Oct-19,Psephenus herricki,Psephenus herricki,7955.6-28_10_8_2019_1_First,3,4.666666667,Warm,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Tipula sp.,L,1,08-Oct-19,Tipula,Tipula,7955.6-28_10_8_2019_1_First,4,4,Cool,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Baetis flavistriga,L,1,08-Oct-19,Baetis flavistriga,Baetis flavistriga,7955.6-28_10_8_2019_1_First,4,7.666666667,Warm,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsini,P,1,08-Oct-19,Tanytarsini,Tanytarsini,7955.6-28_10_8_2019_1_First,,,,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Argia sp.,L,1,08-Oct-19,Argia,Argia,7955.6-28_10_8_2019_1_First,4,4.333333333,Warm,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Rheocricotopus sp.,P,1,08-Oct-19,Rheocricotopus,Rheocricotopus,7955.6-28_10_8_2019_1_First,3,7,Cool,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Rheocricotopus sp.,L,1,08-Oct-19,Rheocricotopus,Rheocricotopus,7955.6-28_10_8_2019_1_First,3,7,Cool,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia sp.,L,1,08-Oct-19,Isonychia,Isonychia,7955.6-28_10_8_2019_1_First,3,4.666666667,Warm,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Planorbidae,NA,1,08-Oct-19,Planorbidae,Planorbidae,7955.6-28_10_8_2019_1_First,4,,,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Philopotamidae,P,1,08-Oct-19,Philopotamidae,Philopotamidae,7955.6-28_10_8_2019_1_First,,,,0.00304878
14360,Norwalk River,2019,6,328,7955.6-28,19-B-033,1,Riffle,KN2M2,First,EcoAnalysts,Micropsectra sp.,L,1,08-Oct-19,Micropsectra,Micropsectra,7955.6-28_10_8_2019_1_First,3,6.666666667,Cool,0.00304878
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Rheotanytarsus,L,1,19-Sep-14,Rheotanytarsus,Rheotanytarsus,620.1-027_9_19_2014_1_First,4,,,0.003067485
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Corydalus cornutus,L,1,19-Sep-14,Corydalus cornutus,Corydalus cornutus,620.1-027_9_19_2014_1_First,4,5,Warm,0.003067485
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Optioservus trivittatus,A,1,19-Sep-14,Optioservus trivittatus,Optioservus trivittatus,620.1-027_9_19_2014_1_First,4,4.666666667,Cool,0.003067485
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Paragnetina immarginata,L,1,19-Sep-14,Paragnetina immarginata,Paragnetina immarginata,620.1-027_9_19_2014_1_First,3,4.333333333,Cool,0.003067485
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Paraleptophlebia,L,1,19-Sep-14,Paraleptophlebia,Paraleptophlebia,620.1-027_9_19_2014_1_First,2,3,Cold,0.003067485
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Optioservus ovalis,A,1,19-Sep-14,Optioservus ovalis,Optioservus ovalis,620.1-027_9_19_2014_1_First,4,4.666666667,Cool,0.003067485
14197,FARMINGTON RIVER,2014,5,326,620.1-027,14-B-029,1,Riffle,KN2M2,First,WAA,Dolophilodes,L,1,19-Sep-14,Dolophilodes,Dolophilodes,620.1-027_9_19_2014_1_First,3,3.666666667,Cool,0.003067485
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Lebertia sp.,NA,1,02-Oct-19,Lebertia,Lebertia,7955.6-12_10_2_2019_1_First,4,,Cold,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,1,02-Oct-19,Chimarra aterrima,Chimarra aterrima,7955.6-12_10_2_2019_1_First,4,5.333333333,Cool,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Corynoneura sp.,L,1,02-Oct-19,Corynoneura,Corynoneura,7955.6-12_10_2_2019_1_First,3,6.333333333,Cool,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus sp.,L,1,02-Oct-19,Cricotopus,Cricotopus,7955.6-12_10_2_2019_1_First,5.5,7,Warm,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche bronta,L,1,02-Oct-19,Ceratopsyche bronta,Ceratopsyche bronta,7955.6-12_10_2_2019_1_First,5,6,Warm,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus sp.,P,1,02-Oct-19,Cricotopus,Cricotopus,7955.6-12_10_2_2019_1_First,5.5,7,Warm,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Micromenetus sp.,NA,1,02-Oct-19,Micromenetus,Micromenetus,7955.6-12_10_2_2019_1_First,4,8,Cool,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Petrophila sp.,L,1,02-Oct-19,Petrophila,Petrophila,7955.6-12_10_2_2019_1_First,,,Warm,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Planorbidae,NA,1,02-Oct-19,Planorbidae,Planorbidae,7955.6-12_10_2_2019_1_First,4,,,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Promoresia tardella,L,1,02-Oct-19,Promoresia tardella,Promoresia tardella,7955.6-12_10_2_2019_1_First,3,5,Cool,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Psychomyia flavida,L,1,02-Oct-19,Psychomyia flavida,Psychomyia flavida,7955.6-12_10_2_2019_1_First,4,4.666666667,Warm,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Amphipoda,NA,1,02-Oct-19,Amphipoda,Amphipoda,7955.6-12_10_2_2019_1_First,,,,0.00308642
14825,Naugatuck River,2019,6,324,7955.6-12,19-B-013,1,Riffle,KN2M2,First,EcoAnalysts,Sublettea sp.,L,1,02-Oct-19,Sublettea,Sublettea,7955.6-12_10_2_2019_1_First,4,,Cool,0.00308642
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Musculium,A,1,22-Oct-08,Musculium ,,,,,Warm,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Acentrella turbida,L,1,22-Oct-08,Acentrella turbida,,,4,5,Cool,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,22-Oct-08,Corydalus cornutus,,,4,5,Warm,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Prostoma,A,1,22-Oct-08,Prostoma,,,4,5,Warm,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Turbellaria,A,1,22-Oct-08,Turbellaria,,,4,6.666666667,Warm,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,1,22-Oct-08,Tvetenia bavarica group,,,4,6,Cool,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,1,22-Oct-08,Tvetenia vitracies group,,,4,7,Warm,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Polypedilum aviceps,L,1,22-Oct-08,Polypedilum aviceps,,,4,5.333333333,Cool,0.003095975
14656,Furnace Brook,2008,4,323,14078,08-B-181,1,Riffle,KN2M2,First,,Caecidotea,A,1,22-Oct-08,Caecidotea,,,4,5,Warm,0.003095975
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Ancyronyx variegatus,L,1,22-Oct-08,Ancyronyx variegatus,,,4,4.666666667,Warm,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Cardiocladius,L,1,22-Oct-08,Cardiocladius,,,5.5,8,Warm,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Eurylophella funeralis,L,1,22-Oct-08,Eurylophella funeralis,,,4,3,Cool,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Tvetenia bavarica group,P,1,22-Oct-08,Tvetenia bavarica group,,,4,6,Cool,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Hemerodromia,L,1,22-Oct-08,Hemerodromia,,,5,6,Cool,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Turbellaria,A,1,22-Oct-08,Turbellaria,,,4,6.666666667,Warm,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Stilocladius,L,1,22-Oct-08,Stilocladius,,,3,3.333333333,Cold,0.003125
14215,Furnace Brook,2008,4,320,14076,08-B-179,1,Riffle,KN2M2,First,,Stenelmis,L,1,22-Oct-08,Stenelmis,,,4,5.666666667,Warm,0.003125
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Cricotopus,L,1,19-Sep-13,Cricotopus,Cricotopus,14328_9_19_2013_1_First,5.5,7,Warm,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Heterocloeon curiosum,L,1,19-Sep-13,Heterocloeon curiosum,Heterocloeon curiosum,14328_9_19_2013_1_First,,8.666666667,Warm,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Turbellaria,L,1,19-Sep-13,Turbellaria,Platyhelminthes,14328_9_19_2013_1_First,4,6.666666667,Warm,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Stenelmis,L,1,19-Sep-13,Stenelmis,Stenelmis,14328_9_19_2013_1_First,4,5.666666667,Warm,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Ephemerella,L,1,19-Sep-13,Eurylophella,Eurylophella,14328_9_19_2013_1_First,4,3,Cool,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Plauditus,L,1,19-Sep-13,Plauditus,Plauditus,14328_9_19_2013_1_First,3,7,Warm,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica group,L,1,19-Sep-13,Tvetenia bavarica group,Tvetenia bavarica group,14328_9_19_2013_1_First,4,6,Cool,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Glossosoma,L,1,19-Sep-13,Glossosoma,Glossosoma,14328_9_19_2013_1_First,4,4.333333333,Cool,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Neophylax,P,1,19-Sep-13,Neophylax,Neophylax,14328_9_19_2013_1_First,3,1.333333333,Cold,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Optioservus trivittatus,A,1,19-Sep-13,Optioservus trivittatus,Optioservus trivittatus,14328_9_19_2013_1_First,4,4.666666667,Cool,0.003144654
14404,Pomperaug River,2013,5,318,14328,13-B-020,1,Riffle,KN2M2,First,WAA,Paragnetina immarginata,L,1,19-Sep-13,Paragnetina immarginata,Paragnetina immarginata,14328_9_19_2013_1_First,3,4.333333333,Cool,0.003144654
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Hydropsyche betteni,L,1,05-Oct-16,Hydropsyche betteni,Hydropsyche betteni,16-B-046_10_5_2016_1_First,5,5.333333333,Cool,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Diamesa,L,1,05-Oct-16,Sympotthastia,Sympotthastia,16-B-046_10_5_2016_1_First,,,,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Antocha,L,1,05-Oct-16,Antocha,Antocha,16-B-046_10_5_2016_1_First,5,5.666666667,Cool,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Berosus,L,1,05-Oct-16,Berosus,Berosus,16-B-046_10_5_2016_1_First,5,,Warm,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Trepaxonemata,A,1,05-Oct-16,Trepaxonemata,Trepaxonemata,16-B-046_10_5_2016_1_First,,,,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Sisyridae,L,1,05-Oct-16,Sisyridae,Sisyridae,16-B-046_10_5_2016_1_First,,,,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Stenelmis crenata,A,1,05-Oct-16,Stenelmis crenata,Stenelmis crenata,16-B-046_10_5_2016_1_First,4,5.666666667,Warm,0.003154574
14317,Naugatuck River,2016,6,317,16-B-046,16-B-046,1,Riffle,KN2M2,First,WAA,Simulium,L,1,05-Oct-16,Simulium,Simulium,16-B-046_10_5_2016_1_First,5,6,Cool,0.003154574
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Erpobdella punctata punctata,A,1,04-Oct-04,Erpobdella punctata punctata,,,5.5,,Cool,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Lumbriculidae,A,1,04-Oct-04,Lumbriculidae,,,4,5.333333333,Cool,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Lepidostoma,L,1,04-Oct-04,Lepidostoma,,,2,3.333333333,Cold,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Stenochironomus,L,1,04-Oct-04,Stenochironomus,,,3,6.333333333,Cool,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Polypedilum flavum,L,1,04-Oct-04,Polypedilum flavum,,,4,6.666666667,Warm,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,04-Oct-04,Psephenus herricki,,,3,4.666666667,Warm,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Macrostemum,L,1,04-Oct-04,Macrostemum,,,4,5,Warm,0.003164557
14147,Broad Brook,2004,3,316,6158,CT-6158 First,1,Riffle,KN2M2,First,,Caecidotea,A,1,04-Oct-04,Caecidotea,,,4,5,Warm,0.003164557
14317,Naugatuck River,2000,2,314,2439,15,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,1,11-Oct-00,Optioservus trivittatus,,,4,4.666666667,Cool,0.003184713
14317,Naugatuck River,2000,2,314,2439,15,1,Riffle,KN2M2,First,,Rheotanytarsus,L,1,11-Oct-00,Rheotanytarsus,,,4,,,0.003184713
14317,Naugatuck River,2000,2,314,2439,15,1,Riffle,KN2M2,First,,Chironomidae,L,1,11-Oct-00,Chironomidae,,,,,,0.003184713
14317,Naugatuck River,2000,2,314,2439,15,1,Riffle,KN2M2,First,,Orthocladius (Euorthocladius) rivicola,L,1,11-Oct-00,Orthocladius (Euorthocladius) rivicola,,,4,4.666666667,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Thienemanniella,L,1,02-Oct-08,Thienemanniella,,,4,7.333333333,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Psychomyia flavida,L,1,02-Oct-08,Psychomyia flavida,,,4,4.666666667,Warm,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Pteronarcys,L,1,02-Oct-08,Pteronarcys,,,2,,Cold,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Rheotanytarsus pellucidus group,L,1,02-Oct-08,Rheotanytarsus pellucidus group,,,4,,,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Rheotanytarsus pellucidus group,P,1,02-Oct-08,Rheotanytarsus pellucidus group,,,4,,,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Rhyacophila acutiloba,L,1,02-Oct-08,Rhyacophila acutiloba,,,3,,Cold,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Simulium,P,1,02-Oct-08,Simulium,,,5,6,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Stempellinella,L,1,02-Oct-08,Stempellinella,,,3,,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Tvetenia bavarica group,P,1,02-Oct-08,Tvetenia bavarica group,,,4,6,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Turbellaria,A,1,02-Oct-08,Turbellaria,,,4,6.666666667,Warm,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Promoresia tardella,A,1,02-Oct-08,Promoresia tardella,,,3,5,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Baetis,L,1,02-Oct-08,Plauditus,,,3,7,Warm,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Stenochironomus,L,1,02-Oct-08,Stenochironomus,,,3,6.333333333,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Perlodidae,L,1,02-Oct-08,Perlodidae,,,2,,,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Parametriocnemus,L,1,02-Oct-08,Parametriocnemus,,,4,5,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Optioservus,L,1,02-Oct-08,Optioservus,,,4,4.666666667,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Neophylax,L,1,02-Oct-08,Neophylax,,,3,1.333333333,Cold,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Lype diversa,L,1,02-Oct-08,Lype diversa,,,4,5.333333333,Cool,0.003184713
15046,Charters Brook,2008,4,314,13965,08-B-092,1,Riffle,KN2M2,First,,Leptophlebiidae,L,1,02-Oct-08,Leptophlebiidae,,,2,3,Cold,0.003184713
