"","STA_SEQ","Station_Name","Sample_Date","SampYr","BCG_Attribute","SensitiveEPT","OTU","x"
"357",14720,"Green Fall River","10/11/2011",2011,3,0,"Anchytarsus",3
"358",16119,"Day Pond Brook","10/12/2011",2011,3,0,"Anchytarsus",1
"359",14470,"Tankerhoosen River","10/12/2011",2011,3,0,"Anchytarsus",1
"360",15312,"Beaver Brook","10/15/2012",2012,3,0,"Anchytarsus",3
"361",14470,"Tankerhoosen River","10/15/2012",2012,3,0,"Anchytarsus",1
"362",15315,"Burnham Brook","10/5/2012",2012,3,0,"Anchytarsus",13
"363",16119,"Day Pond Brook","9/18/2012",2012,3,0,"Anchytarsus",3
"364",14720,"Green Fall River","9/19/2012",2012,3,0,"Anchytarsus",15
"365",15796,"PENDLETON HILL BROOK","9/19/2012",2012,3,0,"Anchytarsus",6
"366",14720,"Green Fall River","10/1/2013",2013,3,0,"Anchytarsus",1
"367",15796,"PENDLETON HILL BROOK","10/1/2013",2013,3,0,"Anchytarsus",5
"368",14470,"Tankerhoosen River","10/3/2013",2013,3,0,"Anchytarsus",1
"369",15312,"Beaver Brook","9/19/2013",2013,3,0,"Anchytarsus",1
"370",15315,"Burnham Brook","9/19/2013",2013,3,0,"Anchytarsus",3
"371",16119,"Day Pond Brook","9/19/2013",2013,3,0,"Anchytarsus",2
"372",16112,"Hemlock Valley Brook","9/19/2013",2013,3,0,"Anchytarsus",1
"373",14470,"Tankerhoosen River","9/15/2014",2014,3,0,"Anchytarsus",1
"374",14720,"Green Fall River","9/16/2014",2014,3,0,"Anchytarsus",1
"375",15796,"PENDLETON HILL BROOK","9/16/2014",2014,3,0,"Anchytarsus",2
"376",15315,"Burnham Brook","9/30/2014",2014,3,0,"Anchytarsus",2
"377",16119,"Day Pond Brook","9/30/2014",2014,3,0,"Anchytarsus",13
"378",15312,"Beaver Brook","10/1/2015",2015,3,0,"Anchytarsus",2
"379",15315,"Burnham Brook","10/1/2015",2015,3,0,"Anchytarsus",3
"380",14470,"Tankerhoosen River","10/1/2015",2015,3,0,"Anchytarsus",6
"381",14720,"Green Fall River","10/5/2015",2015,3,0,"Anchytarsus",3
"382",15796,"PENDLETON HILL BROOK","10/5/2015",2015,3,0,"Anchytarsus",3
"383",16119,"Day Pond Brook","9/15/2015",2015,3,0,"Anchytarsus",7
"384",14842,"Indian Meadow Brook","9/23/2015",2015,3,0,"Anchytarsus",1
"385",15315,"Burnham Brook","10/24/2016",2016,3,0,"Anchytarsus",2
"386",15312,"Beaver Brook","10/25/2016",2016,3,0,"Anchytarsus",1
"387",14470,"Tankerhoosen River","9/20/2016",2016,3,0,"Anchytarsus",3
"388",16119,"Day Pond Brook","9/30/2016",2016,3,0,"Anchytarsus",4
"389",16139,"Brown Brook","10/16/2017",2017,3,0,"Anchytarsus",1
"390",16119,"Day Pond Brook","10/19/2017",2017,3,0,"Anchytarsus",6
"391",14442,"Sandy Brook","10/6/2017",2017,3,0,"Anchytarsus",1
"392",14441,"Salmon River","10/8/2003",2003,4,0,"Ancylidae",1
"393",14441,"Salmon River","10/25/2004",2004,4,0,"Ancylidae",1
"394",14442,"Sandy Brook","11/4/2005",2005,4,0,"Ancylidae",1
"395",14441,"Salmon River","9/24/2007",2007,4,0,"Ancylidae",1
"396",16143,"Little River","9/25/2007",2007,4,0,"Ancylidae",1
"397",14842,"Indian Meadow Brook","9/17/2008",2008,4,0,"Ancylidae",7
"398",14442,"Sandy Brook","9/17/2008",2008,4,0,"Ancylidae",1
"399",15176,"Natchaug River","9/22/2008",2008,4,0,"Ancylidae",1
"400",14441,"Salmon River","9/23/2008",2008,4,0,"Ancylidae",2
"401",14247,"Hollenbeck River","9/25/2008",2008,4,0,"Ancylidae",1
"402",16139,"Brown Brook","10/13/2009",2009,4,0,"Ancylidae",2
"403",14441,"Salmon River","10/22/2009",2009,4,0,"Ancylidae",2
"404",16143,"Little River","10/5/2009",2009,4,0,"Ancylidae",1
"405",14441,"Salmon River","10/4/2010",2010,4,0,"Ancylidae",3
"406",16112,"Hemlock Valley Brook","9/15/2010",2010,4,0,"Ancylidae",1
"407",14470,"Tankerhoosen River","9/23/2010",2010,4,0,"Ancylidae",1
"408",14441,"Salmon River","10/12/2011",2011,4,0,"Ancylidae",2
"409",14584,"Roaring Brook","10/12/2012",2012,4,0,"Ancylidae",1
"410",14484,"West Branch Salmon Brook","10/19/1998",1998,4,0,"Ancyronyx",1
"411",14314,"Natchaug River","11/2/2005",2005,4,0,"Ancyronyx",1
"412",14441,"Salmon River","9/24/2007",2007,4,0,"Ancyronyx",1
"413",15020,"Eightmile River","10/4/2010",2010,4,0,"Ancyronyx",1
"414",14314,"Natchaug River","11/7/1989",1989,2,1,"Anthopotamus",1
"415",14314,"Natchaug River","10/22/1991",1991,2,1,"Anthopotamus",2
"416",14314,"Natchaug River","10/11/1994",1994,2,1,"Anthopotamus",1
"417",14314,"Natchaug River","10/12/1995",1995,2,1,"Anthopotamus",2
"418",14314,"Natchaug River","10/10/1997",1997,2,1,"Anthopotamus",2
"419",14314,"Natchaug River","10/8/2003",2003,2,1,"Anthopotamus",1
"420",14442,"Sandy Brook","11/12/2003",2003,2,1,"Anthopotamus",1
"421",14314,"Natchaug River","11/2/2005",2005,2,1,"Anthopotamus",11
"422",15176,"Natchaug River","9/16/2010",2010,2,1,"Anthopotamus",1
"423",14441,"Salmon River","9/18/2012",2012,2,1,"Anthopotamus",1
"424",15176,"Natchaug River","10/6/2014",2014,2,1,"Anthopotamus",1
"425",14441,"Salmon River","9/30/2014",2014,2,1,"Anthopotamus",2
"426",14441,"Salmon River","10/23/1991",1991,5,0,"Antocha",1
"427",14314,"Natchaug River","10/11/1994",1994,5,0,"Antocha",1
"428",14470,"Tankerhoosen River","10/11/1994",1994,5,0,"Antocha",2
"429",14441,"Salmon River","10/13/1994",1994,5,0,"Antocha",4
"430",14442,"Sandy Brook","10/24/1994",1994,5,0,"Antocha",1
"431",14441,"Salmon River","11/18/1996",1996,5,0,"Antocha",1
"432",14247,"Hollenbeck River","11/6/1996",1996,5,0,"Antocha",4
"433",14314,"Natchaug River","10/10/1997",1997,5,0,"Antocha",1
"434",14442,"Sandy Brook","10/7/1997",1997,5,0,"Antocha",1
"435",14484,"West Branch Salmon Brook","10/19/1998",1998,5,0,"Antocha",4
"436",14442,"Sandy Brook","10/21/1998",1998,5,0,"Antocha",1
"437",14314,"Natchaug River","10/26/1999",1999,5,0,"Antocha",1
"438",14314,"Natchaug River","10/2/2000",2000,5,0,"Antocha",1
"439",14720,"Green Fall River","10/25/2000",2000,5,0,"Antocha",1
"440",14720,"Green Fall River","10/30/2001",2001,5,0,"Antocha",1
"441",14842,"Indian Meadow Brook","10/8/2002",2002,5,0,"Antocha",5
"442",14442,"Sandy Brook","10/8/2002",2002,5,0,"Antocha",1
"443",14720,"Green Fall River","10/7/2003",2003,5,0,"Antocha",1
"444",14247,"Hollenbeck River","9/21/2006",2006,5,0,"Antocha",2
"445",14442,"Sandy Brook","9/21/2006",2006,5,0,"Antocha",1
"446",14442,"Sandy Brook","10/9/2007",2007,5,0,"Antocha",1
"447",16124,"Flat Brook","9/21/2007",2007,5,0,"Antocha",1
"448",15176,"Natchaug River","9/21/2007",2007,5,0,"Antocha",1
"449",16114,"Rugg Brook","9/21/2007",2007,5,0,"Antocha",1
"450",14441,"Salmon River","9/24/2007",2007,5,0,"Antocha",1
"451",14720,"Green Fall River","9/15/2008",2008,5,0,"Antocha",1
"452",14442,"Sandy Brook","9/17/2008",2008,5,0,"Antocha",1
"453",14314,"Natchaug River","9/22/2008",2008,5,0,"Antocha",2
"454",14441,"Salmon River","9/23/2008",2008,5,0,"Antocha",2
"455",16139,"Brown Brook","9/25/2008",2008,5,0,"Antocha",1
"456",14247,"Hollenbeck River","9/25/2008",2008,5,0,"Antocha",5
"457",16139,"Brown Brook","10/13/2009",2009,5,0,"Antocha",6
"458",14314,"Natchaug River","10/2/2009",2009,5,0,"Antocha",1
"459",15020,"Eightmile River","10/4/2010",2010,5,0,"Antocha",1
"460",14441,"Salmon River","10/4/2010",2010,5,0,"Antocha",4
"461",14720,"Green Fall River","9/15/2010",2010,5,0,"Antocha",1
"462",15315,"Burnham Brook","10/11/2011",2011,5,0,"Antocha",4
"463",14720,"Green Fall River","10/11/2011",2011,5,0,"Antocha",4
"464",15312,"Beaver Brook","10/12/2011",2011,5,0,"Antocha",2
"465",14441,"Salmon River","10/12/2011",2011,5,0,"Antocha",1
"466",14221,"Hammonasset River","10/13/2011",2011,5,0,"Antocha",1
"467",16124,"Flat Brook","10/21/2011",2011,5,0,"Antocha",1
"468",14442,"Sandy Brook","11/10/2011",2011,5,0,"Antocha",1
"469",14484,"West Branch Salmon Brook","11/10/2011",2011,5,0,"Antocha",1
"470",14842,"Indian Meadow Brook","10/10/2012",2012,5,0,"Antocha",16
"471",16114,"Rugg Brook","10/10/2012",2012,5,0,"Antocha",1
"472",16139,"Brown Brook","10/11/2012",2012,5,0,"Antocha",1
"473",14584,"Roaring Brook","10/12/2012",2012,5,0,"Antocha",3
"474",15312,"Beaver Brook","10/15/2012",2012,5,0,"Antocha",3
"475",15020,"Eightmile River","10/15/2012",2012,5,0,"Antocha",3
"476",14484,"West Branch Salmon Brook","10/16/2012",2012,5,0,"Antocha",14
"477",15499,"West Branch Salmon Brook","10/16/2012",2012,5,0,"Antocha",10
"478",14442,"Sandy Brook","10/3/2012",2012,5,0,"Antocha",2
"479",15176,"Natchaug River","9/26/2012",2012,5,0,"Antocha",1
"480",15240,"Hubbard Brook","10/15/2013",2013,5,0,"Antocha",2
"481",15499,"West Branch Salmon Brook","10/15/2013",2013,5,0,"Antocha",12
"482",14221,"Hammonasset River","10/16/2013",2013,5,0,"Antocha",3
"483",16143,"Little River","10/17/2013",2013,5,0,"Antocha",1
"484",16139,"Brown Brook","10/8/2013",2013,5,0,"Antocha",26
"485",16124,"Flat Brook","10/8/2013",2013,5,0,"Antocha",2
"486",14247,"Hollenbeck River","10/8/2013",2013,5,0,"Antocha",10
"487",16127,"Jakes Brook","9/16/2013",2013,5,0,"Antocha",1
"488",15312,"Beaver Brook","9/19/2013",2013,5,0,"Antocha",5
"489",15315,"Burnham Brook","9/19/2013",2013,5,0,"Antocha",1
"490",14441,"Salmon River","9/19/2013",2013,5,0,"Antocha",2
"491",15312,"Beaver Brook","10/2/2014",2014,5,0,"Antocha",6
"492",15020,"Eightmile River","10/2/2014",2014,5,0,"Antocha",2
"493",16112,"Hemlock Valley Brook","10/2/2014",2014,5,0,"Antocha",1
"494",15240,"Hubbard Brook","10/21/2014",2014,5,0,"Antocha",2
"495",14314,"Natchaug River","10/6/2014",2014,5,0,"Antocha",1
"496",14470,"Tankerhoosen River","9/15/2014",2014,5,0,"Antocha",1
"497",14842,"Indian Meadow Brook","9/24/2014",2014,5,0,"Antocha",1
"498",14484,"West Branch Salmon Brook","9/25/2014",2014,5,0,"Antocha",2
"499",15499,"West Branch Salmon Brook","9/25/2014",2014,5,0,"Antocha",5
"500",16139,"Brown Brook","9/29/2014",2014,5,0,"Antocha",1
"501",16119,"Day Pond Brook","9/30/2014",2014,5,0,"Antocha",1
"502",15312,"Beaver Brook","10/1/2015",2015,5,0,"Antocha",1
"503",16112,"Hemlock Valley Brook","10/1/2015",2015,5,0,"Antocha",1
"504",14470,"Tankerhoosen River","10/1/2015",2015,5,0,"Antocha",1
"505",14720,"Green Fall River","10/5/2015",2015,5,0,"Antocha",1
"506",14442,"Sandy Brook","9/14/2015",2015,5,0,"Antocha",1
"507",16119,"Day Pond Brook","9/15/2015",2015,5,0,"Antocha",1
"508",15499,"West Branch Salmon Brook","9/15/2015",2015,5,0,"Antocha",5
"509",15240,"Hubbard Brook","9/23/2015",2015,5,0,"Antocha",1
"510",14842,"Indian Meadow Brook","9/23/2015",2015,5,0,"Antocha",7
"511",16139,"Brown Brook","9/25/2015",2015,5,0,"Antocha",1
"512",15240,"Hubbard Brook","10/12/2016",2016,5,0,"Antocha",1
"513",15312,"Beaver Brook","10/25/2016",2016,5,0,"Antocha",1
"514",14221,"Hammonasset River","10/25/2016",2016,5,0,"Antocha",1
"515",16139,"Brown Brook","10/28/2016",2016,5,0,"Antocha",2
"516",14247,"Hollenbeck River","10/28/2016",2016,5,0,"Antocha",1
"517",16119,"Day Pond Brook","9/30/2016",2016,5,0,"Antocha",1
"518",15796,"PENDLETON HILL BROOK","10/10/2017",2017,5,0,"Antocha",3
"519",16139,"Brown Brook","10/16/2017",2017,5,0,"Antocha",3
"520",14314,"Natchaug River","10/16/2017",2017,5,0,"Antocha",3
"521",14484,"West Branch Salmon Brook","10/17/2017",2017,5,0,"Antocha",2
"522",16127,"Jakes Brook","10/18/2017",2017,5,0,"Antocha",1
"523",16119,"Day Pond Brook","10/19/2017",2017,5,0,"Antocha",3
"524",14584,"Roaring Brook","10/3/2017",2017,5,0,"Antocha",3
"525",14470,"Tankerhoosen River","10/3/2017",2017,5,0,"Antocha",1
"526",15240,"Hubbard Brook","10/6/2017",2017,5,0,"Antocha",6
"527",14442,"Sandy Brook","10/6/2017",2017,5,0,"Antocha",1
"528",14314,"Natchaug River","11/7/1989",1989,3,1,"Apatania",9
"529",14314,"Natchaug River","10/22/1991",1991,3,1,"Apatania",13
"530",14441,"Salmon River","10/23/1991",1991,3,1,"Apatania",6
"531",14442,"Sandy Brook","11/4/1993",1993,3,1,"Apatania",21
"532",14314,"Natchaug River","10/11/1994",1994,3,1,"Apatania",3
"533",14470,"Tankerhoosen River","10/11/1994",1994,3,1,"Apatania",2
"534",14441,"Salmon River","10/13/1994",1994,3,1,"Apatania",28
"535",14442,"Sandy Brook","10/24/1994",1994,3,1,"Apatania",16
"536",14314,"Natchaug River","10/12/1995",1995,3,1,"Apatania",5
"537",14442,"Sandy Brook","10/18/1995",1995,3,1,"Apatania",14
"538",14441,"Salmon River","10/26/1995",1995,3,1,"Apatania",14
"539",14470,"Tankerhoosen River","10/26/1995",1995,3,1,"Apatania",9
"540",14441,"Salmon River","11/18/1996",1996,3,1,"Apatania",3
"541",14442,"Sandy Brook","11/20/1996",1996,3,1,"Apatania",27
"542",14247,"Hollenbeck River","11/6/1996",1996,3,1,"Apatania",3
"543",14314,"Natchaug River","10/10/1997",1997,3,1,"Apatania",3
"544",14441,"Salmon River","10/10/1997",1997,3,1,"Apatania",2
"545",14221,"Hammonasset River","10/21/1997",1997,3,1,"Apatania",2
"546",14442,"Sandy Brook","10/7/1997",1997,3,1,"Apatania",18
"547",14442,"Sandy Brook","10/21/1998",1998,3,1,"Apatania",26
"548",14314,"Natchaug River","10/23/1998",1998,3,1,"Apatania",18
"549",14314,"Natchaug River","10/26/1999",1999,3,1,"Apatania",20
"550",14441,"Salmon River","11/8/1999",1999,3,1,"Apatania",6
"551",14442,"Sandy Brook","11/9/1999",1999,3,1,"Apatania",15
"552",14314,"Natchaug River","10/2/2000",2000,3,1,"Apatania",2
"553",14720,"Green Fall River","10/25/2000",2000,3,1,"Apatania",2
"554",14584,"Roaring Brook","10/3/2000",2000,3,1,"Apatania",2
"555",14442,"Sandy Brook","10/5/2000",2000,3,1,"Apatania",10
"556",14314,"Natchaug River","10/11/2001",2001,3,1,"Apatania",1
"557",14442,"Sandy Brook","10/4/2001",2001,3,1,"Apatania",6
"558",14584,"Roaring Brook","10/23/2002",2002,3,1,"Apatania",3
"559",14842,"Indian Meadow Brook","10/8/2002",2002,3,1,"Apatania",1
"560",14442,"Sandy Brook","10/8/2002",2002,3,1,"Apatania",1
"561",14584,"Roaring Brook","10/2/2003",2003,3,1,"Apatania",1
"562",14720,"Green Fall River","10/7/2003",2003,3,1,"Apatania",3
"563",14442,"Sandy Brook","11/12/2003",2003,3,1,"Apatania",11
"564",14470,"Tankerhoosen River","11/13/2003",2003,3,1,"Apatania",2
"565",14441,"Salmon River","10/25/2004",2004,3,1,"Apatania",5
"566",15020,"Eightmile River","10/28/2004",2004,3,1,"Apatania",2
"567",14720,"Green Fall River","10/31/2005",2005,3,1,"Apatania",6
"568",14441,"Salmon River","10/31/2005",2005,3,1,"Apatania",4
"569",14314,"Natchaug River","11/2/2005",2005,3,1,"Apatania",1
"570",14442,"Sandy Brook","11/4/2005",2005,3,1,"Apatania",1
"571",14720,"Green Fall River","9/18/2006",2006,3,1,"Apatania",2
"572",14314,"Natchaug River","9/20/2006",2006,3,1,"Apatania",1
"573",16112,"Hemlock Valley Brook","9/18/2007",2007,3,1,"Apatania",1
"574",16124,"Flat Brook","9/21/2007",2007,3,1,"Apatania",1
"575",16143,"Little River","10/2/2008",2008,3,1,"Apatania",5
"576",14442,"Sandy Brook","9/17/2008",2008,3,1,"Apatania",1
"577",15176,"Natchaug River","9/22/2008",2008,3,1,"Apatania",1
"578",14247,"Hollenbeck River","9/25/2008",2008,3,1,"Apatania",1
"579",14442,"Sandy Brook","10/1/2009",2009,3,1,"Apatania",4
"580",14314,"Natchaug River","10/2/2009",2009,3,1,"Apatania",3
"581",15176,"Natchaug River","10/2/2009",2009,3,1,"Apatania",1
"582",14584,"Roaring Brook","10/21/2009",2009,3,1,"Apatania",2
"583",14441,"Salmon River","10/22/2009",2009,3,1,"Apatania",1
"584",16143,"Little River","10/5/2009",2009,3,1,"Apatania",6
"585",15312,"Beaver Brook","10/4/2010",2010,3,1,"Apatania",1
"586",15020,"Eightmile River","10/4/2010",2010,3,1,"Apatania",3
"587",14441,"Salmon River","10/4/2010",2010,3,1,"Apatania",3
"588",16143,"Little River","10/7/2010",2010,3,1,"Apatania",14
"589",16112,"Hemlock Valley Brook","9/15/2010",2010,3,1,"Apatania",1
"590",14442,"Sandy Brook","9/29/2010",2010,3,1,"Apatania",4
"591",14720,"Green Fall River","10/11/2011",2011,3,1,"Apatania",2
"592",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,1,"Apatania",1
"593",14441,"Salmon River","10/12/2011",2011,3,1,"Apatania",4
"594",16143,"Little River","10/18/2011",2011,3,1,"Apatania",5
"595",14247,"Hollenbeck River","10/21/2011",2011,3,1,"Apatania",1
"596",14484,"West Branch Salmon Brook","11/10/2011",2011,3,1,"Apatania",2
"597",16127,"Jakes Brook","11/8/2011",2011,3,1,"Apatania",1
"598",16143,"Little River","10/1/2012",2012,3,1,"Apatania",5
"599",16124,"Flat Brook","10/11/2012",2012,3,1,"Apatania",1
"600",16127,"Jakes Brook","10/11/2012",2012,3,1,"Apatania",1
"601",14584,"Roaring Brook","10/12/2012",2012,3,1,"Apatania",5
"602",15020,"Eightmile River","10/15/2012",2012,3,1,"Apatania",1
"603",14484,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Apatania",1
"604",14442,"Sandy Brook","10/3/2012",2012,3,1,"Apatania",6
"605",16119,"Day Pond Brook","9/18/2012",2012,3,1,"Apatania",1
"606",14441,"Salmon River","9/18/2012",2012,3,1,"Apatania",1
"607",15176,"Natchaug River","9/26/2012",2012,3,1,"Apatania",4
"608",15796,"PENDLETON HILL BROOK","10/1/2013",2013,3,1,"Apatania",2
"609",15240,"Hubbard Brook","10/15/2013",2013,3,1,"Apatania",1
"610",14442,"Sandy Brook","10/15/2013",2013,3,1,"Apatania",10
"611",15499,"West Branch Salmon Brook","10/15/2013",2013,3,1,"Apatania",1
"612",14221,"Hammonasset River","10/16/2013",2013,3,1,"Apatania",2
"613",16143,"Little River","10/17/2013",2013,3,1,"Apatania",12
"614",15315,"Burnham Brook","9/19/2013",2013,3,1,"Apatania",1
"615",16112,"Hemlock Valley Brook","10/2/2014",2014,3,1,"Apatania",1
"616",15240,"Hubbard Brook","10/21/2014",2014,3,1,"Apatania",1
"617",14314,"Natchaug River","10/6/2014",2014,3,1,"Apatania",1
"618",15176,"Natchaug River","10/6/2014",2014,3,1,"Apatania",1
"619",14842,"Indian Meadow Brook","9/24/2014",2014,3,1,"Apatania",1
"620",14442,"Sandy Brook","9/24/2014",2014,3,1,"Apatania",2
"621",14484,"West Branch Salmon Brook","9/25/2014",2014,3,1,"Apatania",1
"622",15499,"West Branch Salmon Brook","9/25/2014",2014,3,1,"Apatania",1
"623",16124,"Flat Brook","9/29/2014",2014,3,1,"Apatania",1
"624",16143,"Little River","9/29/2014",2014,3,1,"Apatania",6
"625",16119,"Day Pond Brook","9/30/2014",2014,3,1,"Apatania",2
"626",14441,"Salmon River","9/30/2014",2014,3,1,"Apatania",12
"627",14720,"Green Fall River","10/5/2015",2015,3,1,"Apatania",2
"628",16119,"Day Pond Brook","9/15/2015",2015,3,1,"Apatania",1
"629",15499,"West Branch Salmon Brook","9/15/2015",2015,3,1,"Apatania",4
"630",15176,"Natchaug River","9/16/2015",2015,3,1,"Apatania",1
"631",14842,"Indian Meadow Brook","9/23/2015",2015,3,1,"Apatania",3
"632",16124,"Flat Brook","9/25/2015",2015,3,1,"Apatania",3
"633",14442,"Sandy Brook","10/12/2016",2016,3,1,"Apatania",3
"634",15499,"West Branch Salmon Brook","10/12/2016",2016,3,1,"Apatania",10
"635",14221,"Hammonasset River","10/25/2016",2016,3,1,"Apatania",1
"636",14720,"Green Fall River","9/20/2016",2016,3,1,"Apatania",1
"637",15796,"PENDLETON HILL BROOK","9/20/2016",2016,3,1,"Apatania",2
"638",16127,"Jakes Brook","9/29/2016",2016,3,1,"Apatania",5
"639",16119,"Day Pond Brook","9/30/2016",2016,3,1,"Apatania",1
"640",14441,"Salmon River","9/30/2016",2016,3,1,"Apatania",2
"641",15796,"PENDLETON HILL BROOK","10/10/2017",2017,3,1,"Apatania",3
"642",16124,"Flat Brook","10/16/2017",2017,3,1,"Apatania",1
"643",14314,"Natchaug River","10/16/2017",2017,3,1,"Apatania",3
"644",14484,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Apatania",3
"645",15499,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Apatania",1
"646",14584,"Roaring Brook","10/3/2017",2017,3,1,"Apatania",1
"647",14470,"Tankerhoosen River","10/3/2017",2017,3,1,"Apatania",5
"648",14442,"Sandy Brook","10/6/2017",2017,3,1,"Apatania",8
"649",15315,"Burnham Brook","9/25/2007",2007,0,0,"Apsectrotanypus",1
"650",14442,"Sandy Brook","11/4/1993",1993,4,0,"Argia",1
"651",14314,"Natchaug River","10/11/2001",2001,4,0,"Argia",1
"652",15176,"Natchaug River","9/21/2007",2007,4,0,"Argia",3
"653",15020,"Eightmile River","9/24/2008",2008,4,0,"Argia",1
"654",14442,"Sandy Brook","9/29/2010",2010,4,0,"Argia",1
"655",15176,"Natchaug River","9/26/2012",2012,4,0,"Argia",1
"656",14314,"Natchaug River","10/16/2017",2017,4,0,"Argia",1
"657",14441,"Salmon River","10/4/2010",2010,3,0,"Athericidae",3
"658",14314,"Natchaug River","9/16/2010",2010,3,0,"Athericidae",1
"659",15176,"Natchaug River","9/16/2010",2010,3,0,"Athericidae",4
"660",14314,"Natchaug River","11/7/1989",1989,3,0,"Atherix",1
"661",14314,"Natchaug River","10/22/1991",1991,3,0,"Atherix",1
"662",14441,"Salmon River","10/23/1991",1991,3,0,"Atherix",1
"663",14314,"Natchaug River","10/11/1994",1994,3,0,"Atherix",5
"664",14470,"Tankerhoosen River","10/11/1994",1994,3,0,"Atherix",2
"665",14441,"Salmon River","10/13/1994",1994,3,0,"Atherix",1
"666",14442,"Sandy Brook","10/24/1994",1994,3,0,"Atherix",2
"667",14314,"Natchaug River","10/12/1995",1995,3,0,"Atherix",8
"668",14441,"Salmon River","11/18/1996",1996,3,0,"Atherix",1
"669",14442,"Sandy Brook","11/20/1996",1996,3,0,"Atherix",1
"670",14247,"Hollenbeck River","11/6/1996",1996,3,0,"Atherix",3
"671",14314,"Natchaug River","10/10/1997",1997,3,0,"Atherix",2
"672",14221,"Hammonasset River","10/21/1997",1997,3,0,"Atherix",1
"673",14442,"Sandy Brook","10/7/1997",1997,3,0,"Atherix",3
"674",14441,"Salmon River","10/27/1998",1998,3,0,"Atherix",2
"675",14442,"Sandy Brook","11/9/1999",1999,3,0,"Atherix",1
"676",14720,"Green Fall River","10/25/2000",2000,3,0,"Atherix",2
"677",14314,"Natchaug River","10/11/2001",2001,3,0,"Atherix",1
"678",14720,"Green Fall River","10/30/2001",2001,3,0,"Atherix",4
"679",14442,"Sandy Brook","10/4/2001",2001,3,0,"Atherix",1
"680",14314,"Natchaug River","10/18/2002",2002,3,0,"Atherix",1
"681",15020,"Eightmile River","10/28/2004",2004,3,0,"Atherix",1
"682",14314,"Natchaug River","11/2/2005",2005,3,0,"Atherix",4
"683",14247,"Hollenbeck River","9/21/2006",2006,3,0,"Atherix",1
"684",16139,"Brown Brook","10/9/2007",2007,3,0,"Atherix",7
"685",14720,"Green Fall River","9/21/2007",2007,3,0,"Atherix",1
"686",15176,"Natchaug River","9/21/2007",2007,3,0,"Atherix",1
"687",14720,"Green Fall River","9/15/2008",2008,3,0,"Atherix",2
"688",14442,"Sandy Brook","9/17/2008",2008,3,0,"Atherix",1
"689",14314,"Natchaug River","9/22/2008",2008,3,0,"Atherix",1
"690",15312,"Beaver Brook","9/24/2008",2008,3,0,"Atherix",1
"691",14247,"Hollenbeck River","9/25/2008",2008,3,0,"Atherix",3
"692",14720,"Green Fall River","10/11/2011",2011,3,0,"Atherix",1
"693",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,0,"Atherix",1
"694",15312,"Beaver Brook","10/15/2012",2012,3,0,"Atherix",1
"695",15020,"Eightmile River","10/15/2012",2012,3,0,"Atherix",1
