DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG,SensitiveEPT,BCG_Attribute,Tol,TolSource,common_name,Notes,AddedBy,AddedDate,UpdatedSynonym,CTTempOptimaAvg,RegionalTempOptimaAvg,RegionalTempOptimaClass
918,Orconectes neglectus,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Orconectes,neglectus,,C-G,0,,6,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,5.333333333,5.666666667,Cool
1017,Procambarus,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Malacostraca ,Eumalacostraca,Na,Eucarida,Decapoda,Pleocyemata,Astacidea,Astacoidea,Cambaridae,Cambarinae,Na,Na,Procambarus,Na,,,0,,,,,Added by WAA 2014,C.Bellucci,03-Nov-15,,,,
299,Procambarus acutus,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Procambarus,acutus,,SHR,0,,9,IT IS list,,,M.Beauchene,28-Jan-08,,,,
300,Procambarus clarkii,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Procambarus,clarkii,,SHR,0,,9,IT IS list,,,M.Beauchene,28-Jan-08,,,,
957,Candonidae,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Ostracoda,Podocopa,Na,Na,Podocopida,Cypridocopina,Na,Cypridoidea,Candonidae,Na,Na,Na,Na,Na,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
314,Allocapnia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Capniidae,,,,Allocapnia,,,SHR,1,4,3,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,1.333333333,2,Cold
315,Capnia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Capniidae,,,,Capnia,,,SHR,1,,1,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,1.333333333,2,Cold
313,Capniidae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Capniidae,,,,Na,,,SHR,1,4,1,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,1.333333333,2,Cold
330,Paracapnia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Capniidae,,,,Paracapnia,,,SHR,1,3,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,1.333333333,2,Cold
1009,Osphranticum labronectum,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Maxillopoda,Copepoda,Neocopepoda,Gymnoplea,Calanoida,Na,Na,Na,Centropagidae,Na,Na,Na,Osphranticum,labronectum,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
178,Atrichopogon,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,,,,Atrichopogon,,,PRD,0,3,6,Inferred from Hilsenhoff 1987,,added from EcoAnalysts 2009,G.Hoffman,05-Aug-10,,2,3.666666667,Cool
545,Bezzia group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,Ceratopogoninae,,,Bezzia,,,PRD,0,3,6,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,2,3.666666667,Cool
1168,Bezzia/Palpomyia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Ceratopogonidae,Ceratopogoninae,,,Bezzia/Palpomyia,,,PRD,0,3,6,,,,C.Bellucci,25-Oct-18,,2,3.666666667,Cool
544,Culicoides,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,,,,Culicoides,,,PRD,0,,10,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,2,3.666666667,Cool
547,Dasyhelea,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,Dasyheleinae,,,Dasyhelea,,,PRD,0,,6,Inferred from Hilsenhoff 1988,,,M.Beauchene,13-Dec-04,,2,3.666666667,Cool
350,Ceratopogoninae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,Ceratopogoninae,,,Na,,,PRD,0,3,6,Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,2,3.666666667,Cool
543,Ceratopogonidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,,,,Na,,,PRD,0,,6,,,,G.Hoffman,31-Aug-05,,2,3.666666667,Cool
546,Probezzia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Ceratopogonidae,Ceratopogoninae,,,Probezzia,,,PRD,0,,6,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,2,3.666666667,Cool
550,Chaoborus,,Arthrpoda,,,,Insecta,,,,Diptera,,,,Chaoboridae,,,,Chaoborus,,,PRD,0,,8,Hilsenhoff 1987,,,G.Hoffman,24-Apr-07,,,,
561,Ablabesmyia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Ablabesmyia,,,PRD,0,,8,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,8.666666667,Warm
565,Ablabesmyia peleensis,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Ablabesmyia,peleensis,,PRD,0,,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,8.666666667,Warm
564,Ablabesmyia mallochi,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Ablabesmyia,mallochi,,PRD,0,,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,8.666666667,Warm
562,Ablabesmyia annulata,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Ablabesmyia,annulata,,PRD,0,,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,8.666666667,Warm
944,Ablabesmyia aspera,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Tanypodinae,Pentaneurini,Na,Ablabesmyia,aspera,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,8.666666667,Warm
563,Ablabesmyia janta,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Ablabesmyia,janta,,PRD,0,,8,,,added by LOTIC ID 2004,,17-Nov-05,,,8.666666667,Warm
175,Apedilum ,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,,,Apedilum,,Paralauterborniella,C-G,0,,8,,,Apedilum sp.,G.Hoffman,08-Sep-08,1,,,
176,Apsectrotanypus ,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Apsectrotanypus,,Tanypus,PRD,0,,7,,,Apsectrotanypus sp.,G.Hoffman,08-Sep-08,1,,,
348,Brillia parva,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Brillia,parva,,SHR,0,4,5,Hilsenhoff 1987,,,G.Hoffman,17-Nov-05,,2.666666667,2.666666667,Cold
581,Brillia flavifrons,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Brillia,flavifrons,,SHR,0,4,5,Hilsenhoff 1987,,,G.Hoffman,17-Nov-05,,2.666666667,2.666666667,Cold
580,Brillia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Brillia,,,SHR,0,4,5,Hilsenhoff 1987,,per GH no spp identification allowed,G.Hoffman,01-Dec-02,,2.666666667,2.666666667,Cold
349,Brundiniella,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Brundiniella,,,PRD,0,,7,CT DEP new,,,G.Hoffman,03-Dec-03,,,3,Cold
189,Cardiocladius albiplumus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,,,Cardiocladius,,,,0,5,,,,DELETE after method compare excerise,,13-Feb-09,,8,7.666666667,Warm
190,Cardiocladius decisum,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,,,Cardiocladius,,,,0,5,,,,DELETE after method compare excerise,,13-Feb-09,,8,7.666666667,Warm
583,Cardiocladius obscurus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cardiocladius,obscurus,,PRD,0,5.5,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,8,7.666666667,Warm
582,Cardiocladius,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cardiocladius,,,PRD,0,5.5,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,8,7.666666667,Warm
584,Chaetocladius,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Chaetocladius,,,C-G,0,,6,Hilsenhoff 1987,,,M.Beauchene,13-Dec-04,,,4.666666667,Cool
585,Chironomus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Chironomus,,,C-G,0,5,10,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,7.333333333,Warm
1056,Cladopelma,Na,Arthropoda,Na,Na,Na,Insecta,Na,Na,Na,Diptera,Na,Na,Na,Chironomidae,Na,Chironomini,Na,Cladopelma,Na,,C-G,0,,,,,Added by WAA 2015,M.Becker,16-Nov-16,,,,
623,Cladotanytarsus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Tanytarsini,,Cladotanytarsus,,,C-F,0,5,7,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,6.666666667,Warm
559,Clinotanypus pinguis,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Clinotanypus,pinguis,,PRD,0,,8,Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,,
558,Clinotanypus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Clinotanypus,,,PRD,0,,8,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,,
566,Conchapelopia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Conchapelopia,,,PRD,0,,8,Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,7,Warm
963,Corynoneura caudicula,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Corynoneura,caudicula,,C-G,0,3,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6.333333333,4.333333333,Cool
965,Corynoneura sp. 12 (Bolton 2007),Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Corynoneura,Na,,C-G,0,3,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6.333333333,4.333333333,Cool
633,Corynoneura taris,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Corynoneura,taris,,C-G,0,3,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,6.333333333,4.333333333,Cool
632,Corynoneura,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Corynoneura,,,C-G,0,3,7,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,6.333333333,4.333333333,Cool
964,Corynoneura lobata,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Corynoneura,lobata,,C-G,0,3,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,6.333333333,4.333333333,Cool
636,Cricotopus sylvestris,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cricotopus,sylverstris,,SHR,0,5.5,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,29-Jan-03,,7,6.666666667,Warm
204,Cricotopus bicinctus group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,,,Cricotopus,bicinctus,,SCR,0,5.5,7,Inferred from Hilsenhoff 1987,,"C. bicinctus, C.vierriensis and  C. mackenziensis comprise bicinctus group",,29-Aug-13,,7,6.666666667,Warm
635,Cricotopus bicinctus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cricotopus,bicinctus,,SHR,0,5.5,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,7,6.666666667,Warm
967,Cricotopus annulator complex,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Cricotopus,annulator,,SHR,0,5.5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,7,6.666666667,Warm
969,Cricotopus trifascia,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Cricotopus,trifascia,,SHR,0,5.5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,7,6.666666667,Warm
634,Cricotopus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cricotopus,,,SHR,0,5.5,7,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,7,6.666666667,Warm
968,Cricotopus Sylvestris group,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Cricotopus,Na,,SHR,0,5.5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,7,6.666666667,Warm
966,Cricotopus (Cricotopus),Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Orthocladiinae,Na,Na,Cricotopus,Na,,SHR,0,5.5,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,7,6.666666667,Warm
23,Cricotopus intersectus group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cricotopus,intersectus,,SHR,0,5.5,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,7,6.666666667,Warm
24,Cricotopus tremulus group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cricotopus,tremulus,,SHR,0,5.5,7,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,7,6.666666667,Warm
25,Cricotopus trifascia group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Cricotopus,trifascia,,SHR,0,5.5,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,7,6.666666667,Warm
1169,Cricotopus/Orthocladius,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Cricotopus/Orthocladius,,,,0,,,,,,C.Bellucci,25-Oct-18,,,2.333333333,Cold
586,Cryptochironomus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Cryptochironomus,,,PRD,0,,8,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,7.333333333,Warm
587,Cryptotendipes ,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Cryptotendipes,,,C-G,0,,8,,,,G.Hoffman,18-May-05,,,8,Warm
588,Demicryptochironomus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Demicryptochironomus,,,C-G,0,,8,,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,,6.333333333,Cool
552,Diamesa,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Diamesinae,,,Diamesa,,,C-G,0,4,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.666666667,4.666666667,Cool
27,Diamesa Type A,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Diamesinae,,,Diamesa,,,C-G,0,4,5,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.666666667,4.666666667,Cool
591,Dicrotendipes modestus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Dicrotendipes,modestus,Dicrotendipes nervosus type II,C-G,0,5.5,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,1,7.666666667,8.333333333,Warm
589,Dicrotendipes,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Dicrotendipes,,Tendipes,C-G,0,5.5,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,7.666666667,8.333333333,Warm
590,Dicrotendipes fumidus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Dicrotendipes,fumidus,,C-G,0,5.5,8,Hilsenhoff 1987,,,,07-Dec-07,,7.666666667,8.333333333,Warm
29,Dicrotendipes nervosus/simpsoni/lucifer,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Dicrotendipes,nervosus,Dicrotendipes nervosus type I,C-G,0,5.5,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,30-Jul-12,1,7.666666667,8.333333333,Warm
208,Dicrotendipes simpsoni,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,,,Dicrotendipes,simpsoni,,C-G,0,5.5,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,26-Aug-13,,7.666666667,8.333333333,Warm
592,Dicrotendipes neomodestus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Dicrotendipes,neomodestus,,C-G,0,5.5,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,7.666666667,8.333333333,Warm
868,Diplocladius cultriger,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Diplocladius,cultriger,,C-G,0,4,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,1.666666667,Cold
212,Diplocladius,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,,,Diplocladius,,,C-G,0,4,8,Hilsenhoff 1987,,,G.Hoffman,29-Aug-13,,,1.666666667,Cold
213,Djalmabatista,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,,,Djalmabatista,,Procladius,PRD,0,,7,Hilsenhoff 1987,,,G.Hoffman,30-Jul-12,1,,,
214,Djalmabatista pulcher,,,,,,Insecta,,,,Diptera,,,,Chironomidae,,,,Djalmabatista,pulcher,Procladius pulcher,PRD,0,,7,Hilsenhoff 1987,,,G.Hoffman,22-Aug-11,1,,,
215,Doncricotopus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,,,Doncricotopus,,,SHR,0,,6,Inferred from Hilsenhoff 1987,,,G.Hoffman,29-Aug-13,,,,
593,Endochironomus nigricans,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Endochironomus,nigricans,,SHR,0,,10,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,7.666666667,Warm
1057,Endochironomus subtendens,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Chironominae,Chironomini,Na,Endochironomus,subtendens,,SHR,0,,,,,Added by WAA 2015,M.Becker,16-Nov-16,,,7.666666667,Warm
973,Endochironomus,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Chironomidae,Chironominae,Chironomini,Na,Endochironomus,Na,,SHR,0,,,,,Added by WAA 2014,C.Bellucci,03-Nov-15,,,7.666666667,Warm
219,Epoicocladius,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,,,Epoicocladius,,,,0,,,,,DELETE after method compare excerise,,13-Feb-09,,,,
38,Eukiefferiella potthastia group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,potthastia,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
33,Eukiefferiella brehmi group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,brehmi,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,,
222,Eukiefferiella gracei group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Eukiefferiella,gracei,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,new from EcoAnalysts 2009,G.Hoffman,05-Aug-10,,,,
39,Eukiefferiella pseudomontana group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,pseudomontana,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
638,Eukiefferiella pseudomontana,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,pseudomontana,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,5,Cool
637,Eukiefferiella,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,,,C-G,0,3,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
221,Eukiefferiella coerulescens group,,,,,,Insecta,,,,Diptera,,,,Chironomidae,,,,Eukiefferiella,coerulescens,,C-G,0,3,8,Hilsenhoff 1987,,,G.Hoffman,22-Aug-11,,,,
36,Eukiefferiella devonica group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,devonica,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,7,5,Cool
40,Eukiefferiella tirolensis,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,tirolensis,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,2.666666667,Cold
34,Eukiefferiella brevicalcar group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,brevicalcar,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,,
37,Eukiefferiella potthastia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,potthastia,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
35,Eukiefferiella claripennis group,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Eukiefferiella,claripennis,,C-G,0,3,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
595,Glyptotendipes lobiferus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Glyptotendipes,lobiferus,,SHR,0,5,10,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,9.333333333,Warm
594,Glyptotendipes,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,,,Glyptotendipes,,,SHR,0,5,10,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,9.333333333,Warm
596,Goeldichironomus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Goeldichironomus,,,C-G,0,,8,NY DEC Species List 1989,,,G.Hoffman,01-Dec-02,,,,
639,Heleniella,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Heleniella,,,C-G,0,,6,CT DEP new,,,G.Hoffman,03-Dec-03,,,3.333333333,Cold
640,Heterotrissocladius,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Heterotrissocladius,,,C-G,0,3,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,3.666666667,Cool
641,Hydrobaenus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Hydrobaenus,,,C-G,0,,8,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,,
1052,Kiefferulus,Na,Arthropoda,Na,Na,Na,Insecta,Na,Na,Na,Diptera,Na,Na,Na,Chironomidae,Na,Chironomini,Na,Kiefferulus,Na,,C-G,0,,,,,Added by WAA 2015,M.Becker,16-Nov-16,,,,
1175,Krenosmittia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Krenosmittia,,,,0,,,,,,C.Bellucci,25-Oct-18,,,,
567,Labrundinia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Labrundinia,,,PRD,0,5,7,,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,,9,Warm
568,Labrundinia pilosella,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Labrundinia,pilosella,,PRD,0,5,7,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,9,Warm
569,Larsia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,,,Larsia,,,PRD,0,,6,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,3.333333333,Cold
597,Lauterborniella agrayloides,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Lauterborniella,agrayloides,,C-F,0,,6,from Hilsenhoff,,added by LOTIC ID 2004,,17-Nov-05,,,,
642,Limnophyes,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Limnophyes,,,C-G,0,5,8,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,4.333333333,Cool
643,Lopescladius,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Lopescladius,,,C-G,0,,6,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,3,Cold
248,Metriocnemus,,,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladinae,,,Metriocnemus,,,C-G,0,,6,CT DEP new,,,G.Hoffman,26-Jan-12,,,,
598,Microchironomus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Chironomini,,Microchironomus,,Leptochironomus,C-G,0,,8,NY DEC Species List 1989,,,G.Hoffman,01-Dec-02,1,,,
79,Micropsectra/Tanytarsus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Chironominae,Tanytarsini,,Micropsectra,,,C-G,0,3,7,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,6.666666667,5,Cool
